chembl_id,smiles,ic50,ic50_unit,pIC50
CHEMBL210540,Cc1cc(-c2cnc(Nc3cnc(CN4CCN(C)CC4)cn3)s2)nc(OC2CCCCC2)n1,2500,nM,5.602059991
CHEMBL427045,Cc1cc(-c2cnc(Nc3ccccn3)s2)nc(OC2CCCCC2)n1,10000,nM,5
CHEMBL212049,Cc1cnc(OC2CCCCC2)nc1-c1cnc(Nc2ccccn2)s1,26,nM,7.585026652
CHEMBL424696,c1ccc(Nc2ncc(-c3ccnc(OC4CCCCC4)n3)s2)nc1,2.5,nM,8.602059991
CHEMBL258721,CC(C)c1nn(-c2c(Cl)cccc2Cl)c2nc(Cc3ccc(OCCO)cc3)[nH]c(=O)c12,9,nM,8.045757491
CHEMBL526092,CCC1CNC(=O)c2cc(-c3ccnc(N)n3)[nH]c21,73,nM,7.13667714
CHEMBL498200,Nc1nccc(-c2cc3c([nH]2)C(CCC(F)(F)F)CNC3=O)n1,395,nM,6.403402904
CHEMBL524266,Nc1nccc(-c2cc3c([nH]2)[C@@H](CCF)CNC3=O)n1,28,nM,7.552841969
CHEMBL451570,Nc1nccc(-c2cc3c([nH]2)[C@H](CCF)CNC3=O)n1,96,nM,7.017728767
CHEMBL497995,Nc1nccc(-c2cc3c([nH]2)C(C2CCC2)CNC3=O)n1,96,nM,7.017728767
CHEMBL445340,CC(C)C1CNC(=O)c2cc(-c3ccnc(N)n3)[nH]c21,73,nM,7.13667714
CHEMBL402272,Nc1nccc(-c2cc3c([nH]2)CCNC3=O)n1,29,nM,7.537602002
CHEMBL225519,O=C1NCCc2[nH]c(-c3ccncc3)cc21,34,nM,7.468521083
CHEMBL296468,CC(C)(C)c1cnc(CSc2cnc(NC(=O)C3CCNCC3)s2)o1,458,nM,6.339134522
CHEMBL524629,CC(C)(C)c1cnc(CSc2cnc(NCC3CCNCC3)s2)o1,10000,nM,5
CHEMBL495754,CC(C)(C)c1cnc(CSc2cnc(NCC3CCCCC3)s2)o1,10000,nM,5
CHEMBL496567,CC(C)(C)c1cnc(CSc2cnc(N[C@H]3CC[C@H](N)CC3)s2)o1,355,nM,6.449771647
CHEMBL496568,CC(C)(C)c1cnc(CSc2cnc(N[C@H]3CC[C@@H](N)CC3)s2)o1,10000,nM,5
CHEMBL495557,CC(C)(C)c1cnc(CSc2cnc(N[C@H]3CC[C@H](O)CC3)s2)o1,3500,nM,5.455931956
CHEMBL505474,CC(C)(C)c1cnc(CSc2cnc(NC3CCCC(N)C3)s2)o1,10000,nM,5
CHEMBL495558,CC(C)(C)c1cnc(CSc2cnc(NC3CCCC(O)C3)s2)o1,10000,nM,5
CHEMBL496785,CC(C)(C)c1cnc(CSc2cnc(NC3CCCCC3)s2)o1,10000,nM,5
CHEMBL509772,CC(C)(C)c1cnc(CSc2cnc(NC3CCNCC3)s2)o1,10000,nM,5
CHEMBL507536,CC(C)(C)c1cnc(CSc2cnc(N)s2)o1,10000,nM,5
CHEMBL510566,C[C@@H]1CNC[C@@H](C(=O)Nc2ncc(SCc3ncc(C(C)(C)C)o3)s2)C1,4100,nM,5.387216143
CHEMBL452602,C[C@@H]1CNC[C@H](C(=O)Nc2ncc(SCc3ncc(C(C)(C)C)o3)s2)C1,120,nM,6.920818754
CHEMBL452601,C[C@H]1CNC[C@H](C(=O)Nc2ncc(SCc3ncc(C(C)(C)C)o3)s2)C1,770,nM,6.113509275
CHEMBL455450,C[C@H]1CNC[C@@H](C(=O)Nc2ncc(SCc3ncc(C(C)(C)C)o3)s2)C1,3200,nM,5.494850022
CHEMBL454646,CC1CNCC(C(=O)Nc2ncc(SCc3ncc(C(C)(C)C)o3)s2)C1,270,nM,6.568636236
CHEMBL454645,CC1CCC(C(=O)Nc2ncc(SCc3ncc(C(C)(C)C)o3)s2)CN1,370,nM,6.431798276
CHEMBL508506,CC1NCCCC1C(=O)Nc1ncc(SCc2ncc(C(C)(C)C)o2)s1,1600,nM,5.795880017
CHEMBL297570,CC(C)(C)c1cnc(CSc2cnc(NC(=O)C3CCCNC3)s2)o1,550,nM,6.259637311
CHEMBL509012,CC(C)C1CC(C(=O)Nc2ncc(SCc3ncc(C(C)(C)C)o3)s2)CCN1,810,nM,6.091514981
CHEMBL455195,CCC1CC(C(=O)Nc2ncc(SCc3ncc(C(C)(C)C)o3)s2)CCN1,680,nM,6.167491087
CHEMBL455194,CC1CC(C(=O)Nc2ncc(SCc3ncc(C(C)(C)C)o3)s2)CCN1,1500,nM,5.823908741
CHEMBL428690,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@H](O)C1,20,nM,7.698970004
CHEMBL215205,Nc1n[nH]c(N)c1/N=N/c1ccc(O)cc1,350,nM,6.455931956
CHEMBL1922219,CC[C@H](Nc1nc(NCc2cccnc2)c2ncn(C(C)C)c2n1)[C@@H](C)O,107,nM,6.970616222
CHEMBL1980297,Nc1ncc(-c2cnn(CCO)c2)c2scc(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12,10000,nM,5
CHEMBL2035185,C1=C/COCc2cc(ccc2OCCN2CCCC2)Nc2nccc(n2)-c2ccc(o2)COC/1,36,nM,7.443697499
CHEMBL2205766,CC(C)(C)NS(=O)(=O)c1cncc(-c2ccn3nc(N)nc3c2)c1,10000,nM,5
CHEMBL2397315,Cc1nc(NC(=O)[C@@H](C)CC(F)(F)F)sc1-c1ccc(N)nc1,5300,nM,5.27572413
CHEMBL1967252,Cc1n[nH]c2ccc(-c3cccnc3)cc12,630.96,nM,6.199998172
CHEMBL189963,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,794.33,nM,6.099999035
CHEMBL1965660,NC(=O)c1cc(-c2ccnc(N)n2)[nH]c1-c1ccc(Cl)cc1Cl,10,nM,8
CHEMBL3343033,COc1cc2c(Nc3ccc(NC(=O)c4ccccc4)cc3)ncnc2cc1O,30000,nM,4.522878745
CHEMBL3343034,COc1cc2c(Nc3ccc(NC(=O)c4ccccc4)cc3)nc(C)nc2cc1O,30000,nM,4.522878745
CHEMBL3343037,COc1cc2c(Nc3ccc(NC(=O)c4ccccc4)cc3)ncnc2cc1OCCO,30000,nM,4.522878745
CHEMBL3343038,COc1cc2c(Nc3ccc(NC(=O)c4ccccc4)cc3)ncnc2cc1OCC(=O)O,30000,nM,4.522878745
CHEMBL3343039,COc1cc2c(Nc3ccc(NC(=O)c4ccccc4)cc3)ncnc2cc1OCC(N)=O,30000,nM,4.522878745
CHEMBL3343040,COc1cc2c(Nc3ccc(NC(=O)c4ccccc4)cc3)nc(N)nc2cc1O,30000,nM,4.522878745
CHEMBL3343042,COc1cc2c(Nc3ccc(NC(=O)c4ccccc4)cc3)nc(NCCc3ccccn3)nc2cc1O,30000,nM,4.522878745
CHEMBL3343044,COc1cc(C(=O)Nc2ccc(NC(=O)c3ccccn3)cc2)ccc1O,30000,nM,4.522878745
CHEMBL3343045,O=C(Nc1ccc(NC(=O)c2ccccn2)cc1)c1ccc(O)c([N+](=O)[O-])c1,30000,nM,4.522878745
CHEMBL3343046,COc1cc(C(=O)Nc2ccc(NC(=O)c3ccccc3)cc2)ccc1O,30000,nM,4.522878745
CHEMBL3343047,COc1cc(C(=O)Nc2ccc(NC(=O)c3ccccc3)cc2)c(N)cc1O,30000,nM,4.522878745
CHEMBL3343048,COc1cc(C(=O)Nc2ccc(NC(=O)c3ccccc3)cc2)ccc1OCC(=O)O,30000,nM,4.522878745
CHEMBL3341771,COc1cc(C(=O)Nc2ccc(NC(=O)c3ccccn3)cc2)cc(-c2c[nH]c(=O)[nH]c2=O)c1,30000,nM,4.522878745
CHEMBL3343051,O=C(Nc1ccc(NC(=O)c2ccccn2)cc1)c1cccc(-c2c[nH]c(=O)[nH]c2=O)c1,30000,nM,4.522878745
CHEMBL3343052,COc1ccc(C(=O)Nc2ccc(NC(=O)c3ccccn3)cc2)cc1-c1c[nH]c(=O)[nH]c1=O,30000,nM,4.522878745
CHEMBL3343055,COc1cc(C(=O)Nc2ccc(NC(=O)c3ccccn3)cc2)cc(N2CCC(=O)NC2=O)c1,30000,nM,4.522878745
CHEMBL3343057,COc1cc(C(=O)Nc2ccc(NC(=O)C3CCCCN3)cc2)cc(-c2c[nH]c(=O)[nH]c2=O)c1,30000,nM,4.522878745
CHEMBL3343058,CCNC(=O)Nc1ccc(NC(=O)c2cc(OC)cc(-c3c[nH]c(=O)[nH]c3=O)c2)cc1,30000,nM,4.522878745
CHEMBL3589660,O=C(O)c1nc2ccccc2c2[nH]c3c(Cl)cccc3c12,15000,nM,4.823908741
CHEMBL3589661,O=C(O)c1nc2ccccc2c2[nH]c3c(Br)cccc3c12,160,nM,6.795880017
CHEMBL3589662,O=C(O)c1nc2ccccc2c2[nH]c3c(I)cccc3c12,10000,nM,5
CHEMBL3589663,COc1cccc2c1[nH]c1c3ccccc3nc(C(=O)O)c21,120,nM,6.920818754
CHEMBL3589664,COc1ccc2c(c1)nc(C(=O)O)c1c3cccc(F)c3[nH]c21,10000,nM,5
CHEMBL3589665,COc1ccc2c(c1)nc(C(=O)O)c1c3cccc(Cl)c3[nH]c21,1000,nM,6
CHEMBL3589666,COc1ccc2c(c1)nc(C(=O)O)c1c3cccc(Br)c3[nH]c21,1500,nM,5.823908741
CHEMBL3589667,COc1ccc2c(c1)nc(C(=O)O)c1c3cccc(I)c3[nH]c21,10000,nM,5
CHEMBL3589670,O=C(O)c1nc2ccc(I)cc2c2[nH]c3c(F)cccc3c12,10000,nM,5
CHEMBL3589671,O=C(O)c1nc2ccc(I)cc2c2[nH]c3c(Cl)cccc3c12,2200,nM,5.657577319
CHEMBL3589672,O=C(O)c1nc2ccc(I)cc2c2[nH]c3c(Br)cccc3c12,1500,nM,5.823908741
CHEMBL3589673,COc1ccc2nc(C(=O)O)c3c4cccc(Cl)c4[nH]c3c2c1,210,nM,6.677780705
CHEMBL3589674,COc1cccc(-c2ccc3nc(C(=O)O)c4c5cccc(Cl)c5[nH]c4c3c2)c1,3100,nM,5.508638306
CHEMBL3589675,COc1ccc(-c2ccc3nc(C(=O)O)c4c5cccc(Cl)c5[nH]c4c3c2)cc1,10000,nM,5
CHEMBL3589774,O=C(O)c1nc2ccsc2c2[nH]c3c(Cl)cccc3c12,350,nM,6.455931956
CHEMBL3589775,O=C(O)c1nc2cccnc2c2[nH]c3c(Br)cccc3c12,2000,nM,5.698970004
CHEMBL3655777,CCC(Nc1nc(NCc2cccnc2)c2ncn(C(C)C)c2n1)C(O)C(F)(F)F,2140,nM,5.669586227
CHEMBL3655763,CC[C@H](Nc1nc(NCc2ccc(C)nc2)c2ncn(C(C)C)c2n1)[C@@H](C)O,3630,nM,5.440093375
CHEMBL3673434,COc1cc(F)ccc1-c1ccnc(NC(=O)[C@H]2CCC[C@@H](NC(C)=O)C2)c1,3,nM,8.522878745
CHEMBL3655765,CC[C@H](Nc1nc(NCc2cccc(F)c2)c2ncn(C(C)C)c2n1)[C@@H](C)O,80,nM,7.096910013
CHEMBL3655762,CC[C@H](Nc1nc(NCc2cnc(C)cc2C)c2ncn(C(C)C)c2n1)[C@@H](C)O,100,nM,7
CHEMBL3655770,CC[C@H](Nc1nc(NCc2ccncc2)c2ncn(C(C)C)c2n1)[C@@H](C)O,610,nM,6.214670165
CHEMBL3655772,CC[C@H](Nc1nc(NCc2ccc(C(F)(F)F)nc2)c2ncn(C(C)C)c2n1)[C@@H](C)O,250,nM,6.602059991
CHEMBL3655776,CC(C)n1cnc2c(NCc3cccnc3)nc(NCC(O)C(F)(F)F)nc21,7400,nM,5.13076828
CHEMBL3655766,CC[C@H](Nc1nc(NCc2cccnc2)c2ncn(CC3CC3)c2n1)[C@@H](C)O,7890,nM,5.102922997
CHEMBL3655769,CC[C@H](Nc1nc(NC2CCC2)c2ncn(C(C)C)c2n1)[C@@H](C)O,500,nM,6.301029996
CHEMBL3673435,COc1cc(F)ccc1-c1ccnc(NC(=O)C2CCC(NC(C)=O)C2)c1,10,nM,8
CHEMBL3655764,CC[C@H](Nc1nc(NCc2cccc(Cl)c2)c2ncn(C(C)C)c2n1)[C@@H](C)O,60,nM,7.22184875
CHEMBL3655773,CC[C@H](Nc1nc(NCc2cccc(C)n2)c2ncn(C(C)C)c2n1)[C@@H](C)O,2040,nM,5.690369833
CHEMBL3655768,CC[C@H](Nc1nc(NCC2CC2)c2ncn(C(C)C)c2n1)[C@@H](C)O,380,nM,6.420216403
CHEMBL3655774,CC[C@H](Nc1nc(NCc2ncccc2C)c2ncn(C(C)C)c2n1)[C@@H](C)O,5840,nM,5.233587153
CHEMBL3655775,CC(C)n1cnc2c(NCc3cccnc3)nc(NC[C@@H](C)O)nc21,6530,nM,5.185086819
CHEMBL3655767,CC[C@H](Nc1nc(NC2CC2)c2ncn(C(C)C)c2n1)[C@@H](C)O,270,nM,6.568636236
CHEMBL3655771,CC[C@H](Nc1nc(NCc2cc(C)nc(C)c2)c2ncn(C(C)C)c2n1)[C@@H](C)O,1040,nM,5.982966661
CHEMBL1801932,CC(C)c1cnn2c(NCc3ccccc3)cc(NCCCCCCN)nc12,2180,nM,5.661543506
CHEMBL2103840,CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCC[C@H]3CCO)nc12,178,nM,6.749579998
CHEMBL3774632,CC(O)CNc1nc(NCc2ccc(-c3ccccn3)cc2)c2[nH]nc(C(C)C)c2n1,240,nM,6.619788758
CHEMBL3800585,C[C@H]1CN(c2cccc3nc(-c4nc(-c5cc(C(=O)N(C)C)ccn5)cnc4N)n(C)c23)CCN1,25000,nM,4.602059991
CHEMBL3823659,CC(=O)N1CCC(n2cc(Nc3ncc(Cl)c(-c4cnc5ccccn45)n3)cn2)CC1,37,nM,7.431798276
CHEMBL3823030,Cc1nn(C2CCN(C(=O)[C@@H](C)O)CC2)c(C)c1Nc1ncc(Cl)c(-c2cnn3ccccc23)n1,450,nM,6.346787486
CHEMBL393525,Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)N(C)/N=C/c1cnc2ccc(Br)cn12,1.4,nM,8.853871964
CHEMBL1944698,CN1C/C=C/CCOc2cccc(c2)-c2ccnc(n2)Nc2cccc(c2)C1,3,nM,8.522878745
CHEMBL3919070,[O-][n+]1cccc(CNc2ccc(Cl)c(-c3ccnc4[nH]c(C5CCNCC5)cc34)n2)c1,60,nM,7.22184875
CHEMBL3974193,CN1CCC(c2cc3c(-c4cccc(NCCCc5ccccc5)n4)ccnc3[nH]2)CC1,35,nM,7.455931956
CHEMBL3949793,COc1ccc(F)cc1-c1ccnc2[nH]c(C3CCN(CCN4CCOCC4)CC3)cc12,40,nM,7.397940009
CHEMBL3965720,COc1ccc(F)cc1-c1ccnc2[nH]c(C3=CC4CCC(C3)N4S(C)(=O)=O)cc12,38,nM,7.420216403
CHEMBL3928559,COc1ccc(F)cc1-c1ccnc2[nH]c(C3CCNCC3S(C)(=N)=O)cc12,22,nM,7.657577319
CHEMBL3918885,COc1ccc(F)cc1-c1ccnc2[nH]c(C3=CC4CCC(C3)N4CC(=O)N(C)C)cc12,114,nM,6.943095149
CHEMBL3924904,COc1ccc(F)cc1-c1ccnc2[nH]c(C3C[C@@H]4CN(S(C)(=O)=O)C[C@@H]4C3)cc12,70,nM,7.15490196
CHEMBL3943237,COc1ccc(F)cc1-c1c(C#N)cnc2[nH]c(C3=CC4CCC(C3)N4CC(=O)N(C)C)cc12,120,nM,6.920818754
CHEMBL3969365,COc1ccc(F)cc1-c1c(F)cnc2[nH]c(C3=CC4CCC(C3)N4CC(=O)N(C)C)cc12,90,nM,7.045757491
CHEMBL3902691,COc1ccc(F)cc1-c1ccnc2[nH]c(C3=CC4CCC(C3)N4C(=O)CN3CC(O)C3)cc12,131,nM,6.882728704
CHEMBL3930674,COc1ccc(F)cc1-c1ccnc2[nH]c(C3=CC4CCC(C3)N4C(=O)Cn3c(OC)cc4cccnc43)cc12,61,nM,7.214670165
CHEMBL3925253,COc1ccc(F)cc1-c1ccnc2[nH]c(C3=CC4CCC(C3)N4CC(=O)N(C)CCO)cc12,114,nM,6.943095149
CHEMBL3986015,O=C(CO)N1CC=C(c2cc3c(-c4cncc(NCc5ccccc5)n4)ccnc3[nH]2)CC1,23,nM,7.638272164
CHEMBL3694399,COc1ccccc1-c1cc(N(C)C(=O)[C@@H]2CCCNC2)ncn1,10,nM,8
CHEMBL3694400,COc1ccc(F)cc1-c1cc(NC(=O)C2CCCNC2)ncn1,0.018,nM,10.74472749
CHEMBL3694401,COc1cccc(F)c1-c1cc(NC(=O)C2CCCNC2)ncn1,0.039,nM,10.40893539
CHEMBL3694402,COc1ccccc1-c1cc(NC(=O)C2CCC(=O)NC2)ncn1,0.019,nM,10.7212464
CHEMBL3694403,COc1ccccc1-c1cc(NC(=O)c2ccc(NS(C)(=O)=O)cc2)ncn1,1.25,nM,8.903089987
CHEMBL3694404,COc1ccccc1-c1cc(NC(=O)c2ccc(C)c(NS(C)(=O)=O)c2)ncn1,0.116,nM,9.935542011
CHEMBL3694405,COc1ccccc1-c1cc(NC(=O)c2cccc(NS(C)(=O)=O)c2)ncn1,1.08,nM,8.966576245
CHEMBL3694406,COc1ccc(F)cc1-c1cc(NC(=O)Cc2cccnc2)ncn1,0.015,nM,10.82390874
CHEMBL3694407,COc1ccc(F)cc1-c1cc(NC(=O)Cc2ccncc2)ncn1,0.029,nM,10.537602
CHEMBL3694408,COc1ccc(F)cc1-c1cc(NC(=O)COc2ccc(Cl)cn2)ncn1,0.005,nM,11.30103
CHEMBL3663743,COc1ccc(F)cc1-c1ccnc2[nH]c(C3CCCNC3)cc12,16,nM,7.795880017
CHEMBL3663744,COc1cc(F)ccc1-c1ccnc2[nH]c(C3CCCNC3)cc12,22,nM,7.657577319
CHEMBL3663745,COc1ccc(F)cc1-c1ccnc2[nH]c([C@H]3CCCNC3)cc12,23,nM,7.638272164
CHEMBL3663746,COc1ccc(F)cc1-c1ccnc2[nH]c([C@@H]3CCCNC3)cc12,15,nM,7.823908741
CHEMBL3663747,COc1ccc(N)nc1-c1ccnc2[nH]c(C3CCCNC3)cc12,6900,nM,5.161150909
CHEMBL3663748,COc1ccc(C2=NCCN2)cc1-c1ccnc2[nH]c(C3CCCNC3)cc12,12500,nM,4.903089987
CHEMBL3663749,COc1ccc(C2CC2)cc1-c1ccnc2[nH]c(C3CCCNC3)cc12,4700,nM,5.327902142
CHEMBL3663750,COc1cc(F)ccc1-c1ccnc2[nH]c(C3CCCN(C)C3)cc12,49,nM,7.30980392
CHEMBL3663751,COc1ccc(F)cc1-c1ccnc2[nH]c(C3CCCN(C)C3)cc12,35,nM,7.455931956
CHEMBL3663752,COc1ccc(F)cc1-c1ccnc2[nH]c(C3CCCN(C(C)=O)C3)cc12,320,nM,6.494850022
CHEMBL3663753,Clc1ccc(NCc2ccccc2)nc1-c1ccnc2[nH]c(C3CCCNC3)cc12,33,nM,7.48148606
CHEMBL3663754,CN1CCCC(c2cc3c(-c4nc(NCc5ccccc5)ccc4Cl)ccnc3[nH]2)C1,93,nM,7.031517051
CHEMBL3663755,CN1CCCC(c2cc3c(-c4cccc(NCc5ccccc5)n4)ccnc3[nH]2)C1,130,nM,6.886056648
CHEMBL3663756,COc1ccc(NCc2ccccc2)nc1-c1ccnc2[nH]c(C3CCCNC3)cc12,490,nM,6.30980392
CHEMBL3663757,CC(C)S(=O)(=O)N1CCCC(c2cc3c(-c4nc(NCc5ccccc5)ccc4Cl)ccnc3[nH]2)C1,1400,nM,5.853871964
CHEMBL3663758,COC(=O)N1CCCC(c2cc3c(-c4nc(NCc5ccccc5)ccc4Cl)ccnc3[nH]2)C1,770,nM,6.113509275
CHEMBL3663759,COc1ccc(F)cc1-c1ccnc2[nH]c(C3CCNCC3)cc12,11,nM,7.958607315
CHEMBL3663760,COc1cc(F)ccc1-c1ccnc2[nH]c(C3CCNCC3)cc12,19,nM,7.721246399
CHEMBL3663761,COc1cc(Cl)ccc1-c1ccnc2[nH]c(C3CCNCC3)cc12,19,nM,7.721246399
CHEMBL3663762,COc1cccnc1-c1ccnc2[nH]c(C3CCNCC3)cc12,31,nM,7.508638306
CHEMBL3663763,COc1ccc(N)nc1-c1ccnc2[nH]c(C3CCNCC3)cc12,6600,nM,5.180456064
CHEMBL3663764,COc1cc(F)c(F)cc1-c1ccnc2[nH]c(C3CCNCC3)cc12,12,nM,7.920818754
CHEMBL3663765,COc1ccc(Cl)cc1-c1ccnc2[nH]c(C3CCNCC3)cc12,77,nM,7.113509275
CHEMBL3663766,COc1ccc(C)cc1-c1ccnc2[nH]c(C3CCNCC3)cc12,68,nM,7.167491087
CHEMBL3639626,COc1c(Cl)cccc1-c1ccnc2[nH]c(C3CCNCC3)cc12,300,nM,6.522878745
CHEMBL3663767,COc1ccc(F)nc1-c1ccnc2[nH]c(C3CCNCC3)cc12,77,nM,7.113509275
CHEMBL3663768,COc1ccccc1-c1ccnc2[nH]c(C3CCNCC3)cc12,27,nM,7.568636236
CHEMBL3663769,COc1ccc(F)cc1-c1ccnc2[nH]c(C3CCN(C)CC3)cc12,17,nM,7.769551079
CHEMBL3663770,COc1cc(F)ccc1-c1ccnc2[nH]c(C3CCN(C)CC3)cc12,23,nM,7.638272164
CHEMBL3663771,COc1ccc(C)cc1-c1ccnc2[nH]c(C3CCN(C)CC3)cc12,120,nM,6.920818754
CHEMBL3663772,COc1ccncc1-c1ccnc2[nH]c(C3CCN(C)CC3)cc12,2600,nM,5.585026652
CHEMBL3663773,Clc1ccc(NCc2ccccc2)nc1-c1ccnc2[nH]c(C3CCNCC3)cc12,21,nM,7.677780705
CHEMBL3663774,Fc1cccc(CNc2ccc(Cl)c(-c3ccnc4[nH]c(C5CCNCC5)cc34)n2)c1,15,nM,7.823908741
CHEMBL3663775,Clc1ccc(NCc2cccnc2)nc1-c1ccnc2[nH]c(C3CCNCC3)cc12,18,nM,7.744727495
CHEMBL3663776,Clc1ccc(CNc2ccc(Cl)c(-c3ccnc4[nH]c(C5CCNCC5)cc34)n2)cc1,21,nM,7.677780705
CHEMBL3663777,Fc1ccc(F)c(CNc2ccc(Cl)c(-c3ccnc4[nH]c(C5CCNCC5)cc34)n2)c1,17,nM,7.769551079
CHEMBL3663778,Fc1cncc(CNc2ccc(Cl)c(-c3ccnc4[nH]c(C5CCNCC5)cc34)n2)c1,10,nM,8
CHEMBL3663779,Fc1ccccc1CNc1ccc(Cl)c(-c2ccnc3[nH]c(C4CCNCC4)cc23)n1,33,nM,7.48148606
CHEMBL3663780,Fc1ccc(CNc2ccc(Cl)c(-c3ccnc4[nH]c(C5CCNCC5)cc34)n2)cc1F,19,nM,7.721246399
CHEMBL3663781,Clc1ccc(NCc2ccncc2)nc1-c1ccnc2[nH]c(C3CCNCC3)cc12,25,nM,7.602059991
CHEMBL3663782,Clc1ccc(NCC2CCNCC2)nc1-c1ccnc2[nH]c(C3CCNCC3)cc12,550,nM,6.259637311
CHEMBL3663783,Clc1ccc(NCC2CCCNC2)nc1-c1ccnc2[nH]c(C3CCNCC3)cc12,170,nM,6.769551079
CHEMBL3663784,Clc1ccc(-c2ccccc2)nc1-c1ccnc2[nH]c(C3CCNCC3)cc12,5100,nM,5.292429824
CHEMBL3663785,O=C(Nc1ccc(Cl)c(-c2ccnc3[nH]c(C4CCNCC4)cc23)n1)c1ccccc1,19000,nM,4.721246399
CHEMBL3663786,CN(Cc1ccccc1)c1ccc(Cl)c(-c2ccnc3[nH]c(C4CCNCC4)cc23)n1,21,nM,7.677780705
CHEMBL3663787,CCN(Cc1ccccc1)c1ccc(Cl)c(-c2ccnc3[nH]c(C4CCNCC4)cc23)n1,48,nM,7.318758763
CHEMBL3663788,Clc1ccc(NCC2CCOCC2)nc1-c1ccnc2[nH]c(C3CCNCC3)cc12,81,nM,7.091514981
CHEMBL3663789,Clc1ccc(NCC2CCCOC2)nc1-c1ccnc2[nH]c(C3CCNCC3)cc12,87,nM,7.060480747
CHEMBL3663790,O=S(=O)(Nc1ccc(Cl)c(-c2ccnc3[nH]c(C4CCNCC4)cc23)c1)c1ccccc1,570,nM,6.244125144
CHEMBL3663791,Fc1ccc(NCc2ccccc2)cc1-c1ccnc2[nH]c(C3CCNCC3)cc12,49,nM,7.30980392
CHEMBL3663792,Clc1cnc(NCc2ccccc2)cc1-c1ccnc2[nH]c(C3CCNCC3)cc12,14,nM,7.853871964
CHEMBL3663793,Clc1ccc(NCc2ccccc2)cc1-c1ccnc2[nH]c(C3CCNCC3)cc12,25,nM,7.602059991
