chembl_id,smiles,ic50,ic50_unit,pIC50
CHEMBL3663794,CN1CCC(c2cc3c(-c4nc(NCc5ccccc5)ccc4Cl)ccnc3[nH]2)CC1,19,nM,7.721246399
CHEMBL3663795,C[C@H](Nc1ccc(Cl)c(-c2ccnc3[nH]c(C4CCNCC4)cc23)n1)c1ccccc1,49,nM,7.30980392
CHEMBL3663796,CN1CCC(c2cc3c(-c4cccc(NCc5ccccc5)n4)ccnc3[nH]2)CC1,15,nM,7.823908741
CHEMBL3663797,CN1CCC(c2cc3c(-c4nc(NCc5cccc(F)c5)ccc4Cl)ccnc3[nH]2)CC1,15,nM,7.823908741
CHEMBL3663798,Clc1ccc(OCc2ccccc2)nc1-c1ccnc2[nH]c(C3CCNCC3)cc12,24,nM,7.619788758
CHEMBL3663799,COc1ccc(F)cc1-c1ccnc2[nH]c(C3CCNC3)cc12,17,nM,7.769551079
CHEMBL3663800,COc1cc(F)ccc1-c1ccnc2[nH]c(C3CCNC3)cc12,25,nM,7.602059991
CHEMBL3663801,COc1ccc(F)cc1-c1ccnc2[nH]c([C@H]3CCNC3)cc12,23,nM,7.638272164
CHEMBL3663802,COc1ccc(F)cc1-c1ccnc2[nH]c([C@@H]3CCNC3)cc12,15,nM,7.823908741
CHEMBL3663803,COc1ccc(F)cc1-c1ccnc2[nH]c(C3CCN(C)C3)cc12,22,nM,7.657577319
CHEMBL3663804,Clc1ccc(NCc2ccccc2)nc1-c1ccnc2[nH]c(C3CCNC3)cc12,25,nM,7.602059991
CHEMBL3663805,Clc1ccc(NCC2CCOCC2)nc1-c1ccnc2[nH]c(C3CCNC3)cc12,200,nM,6.698970004
CHEMBL3663806,COc1cc(F)ccc1-c1ccnc2[nH]c(C3CNCCO3)cc12,42,nM,7.37675071
CHEMBL3663807,COc1ccc(F)cc1-c1ccnc2[nH]c(C3CNCCO3)cc12,37,nM,7.431798276
CHEMBL3663808,COc1cc(F)ccc1-c1ccnc2[nH]c(C3CN(C)CCO3)cc12,510,nM,6.292429824
CHEMBL3668343,COc1ccc(F)cc1-c1ccnc2[nH]c(C3CN(C)CCO3)cc12,250,nM,6.602059991
CHEMBL3668344,Clc1ccc(NCc2ccccc2)nc1-c1ccnc2[nH]c(C3CNCCO3)cc12,65,nM,7.187086643
CHEMBL3668345,COc1ccc(F)cc1-c1ccnc2[nH]c(C3CNC(C)(C)CO3)cc12,63,nM,7.200659451
CHEMBL3668346,COc1cc(F)ccc1-c1ccnc2[nH]c(C3CNC(C)(C)CO3)cc12,360,nM,6.443697499
CHEMBL3668347,COc1cc(Cl)ccc1-c1ccnc2[nH]c(C3CNC(C)(C)CO3)cc12,120,nM,6.920818754
CHEMBL3668348,COc1ccc(F)cc1-c1ccnc2[nH]c(C3CCC(N)CC3)cc12,24,nM,7.619788758
CHEMBL3668349,COc1ccc(F)cc1-c1ccnc2[nH]c(C3CCCC(N)C3)cc12,23,nM,7.638272164
CHEMBL3668350,COc1ccc(F)cc1-c1ccnc2[nH]c(C3CCNCC3)c(C)c12,17,nM,7.769551079
CHEMBL3668351,Clc1cnc2[nH]c(C3CCNCC3)cc2c1-c1cccc(NCc2ccccc2)n1,25,nM,7.602059991
CHEMBL3668352,Fc1cccc(-c2c(Cl)cnc3[nH]c(C4CCCNC4)cc23)c1,63,nM,7.200659451
CHEMBL3668353,Fc1cccc(-c2c(Cl)cnc3[nH]c(C4CCCNC4)cc23)n1,840,nM,6.075720714
CHEMBL3668354,Clc1cnc2[nH]c(C3CCCNC3)cc2c1-c1cccc(NCc2ccccc2)n1,39,nM,7.408935393
CHEMBL3668355,Clc1cnc2[nH]c(C3CCCNC3)cc2c1-c1cccc(NCC2CCOCC2)n1,640,nM,6.193820026
CHEMBL3668356,CN1CCCC(c2cc3c(-c4cccc(NCc5ccccc5)n4)c(Cl)cnc3[nH]2)C1,180,nM,6.744727495
CHEMBL3668357,COC(=O)N1CCCC(c2cc3c(-c4cccc(NCc5ccccc5)n4)c(Cl)cnc3[nH]2)C1,1300,nM,5.886056648
CHEMBL3668358,CC(C)S(=O)(=O)N1CCCC(c2cc3c(-c4cccc(NCc5ccccc5)n4)c(Cl)cnc3[nH]2)C1,600,nM,6.22184875
CHEMBL3668359,NC1CCCC(c2cc3c(-c4cccc(F)c4)c(Cl)cnc3[nH]2)C1,100,nM,7
CHEMBL3668360,NC1CCCC(c2cc3c(-c4cccc(NCc5ccccc5)n4)c(Cl)cnc3[nH]2)C1,120,nM,6.920818754
CHEMBL3668361,COc1ccc(F)cc1-c1ccnc2[nH]c(C3=CCNCC3)cc12,10,nM,8
CHEMBL3668362,c1cc(NCC2CCOCC2)nc(-c2ccnc3[nH]c(C4CCNCC4)cc23)c1,30,nM,7.522878745
CHEMBL3668363,CN1CCC(c2cc3c(-c4cccc(NCC5CCOCC5)n4)ccnc3[nH]2)CC1,34,nM,7.468521083
CHEMBL3668364,CN1CCC(c2cc3c(-c4cccc(NCc5cccnc5)n4)ccnc3[nH]2)CC1,29,nM,7.537602002
CHEMBL3668365,CN1CCC(c2cc3c(-c4cccc(NCCSc5ccccc5)n4)ccnc3[nH]2)CC1,51,nM,7.292429824
CHEMBL3668366,CN1CCC(c2cc3c(-c4cccc(NCC5CC5)n4)ccnc3[nH]2)CC1,34,nM,7.468521083
CHEMBL3668367,COc1ccc(F)cc1-c1ccnc2[nH]c(C3CCCN3)cc12,580,nM,6.236572006
CHEMBL3668368,CN1CCC(c2cc3c(-c4cccc(NCC5CCOC(C)(C)C5)n4)ccnc3[nH]2)CC1,150,nM,6.823908741
CHEMBL3668369,CN1CCC(c2cc3c(-c4cccc(N(C)Cc5ccccc5)n4)ccnc3[nH]2)CC1,50,nM,7.301029996
CHEMBL3668370,CN1CCC(c2cc3c(-c4cccc(NCc5cccc(Cl)c5)n4)ccnc3[nH]2)CC1,14,nM,7.853871964
CHEMBL3668371,COc1ccc(F)cc1-c1ccnc2[nH]c(C3CCCCC3)cc12,270,nM,6.568636236
CHEMBL3668372,COc1ccc(F)cc1-c1ccnc2[nH]c(C3CCCN3C(C)=O)cc12,1300,nM,5.886056648
CHEMBL3668373,COc1ccc(F)cc1-c1ccnc2[nH]c(C3=CCN(C(C)=O)CC3)cc12,33,nM,7.48148606
CHEMBL3668374,COc1ccc(F)cc1-c1ccnc2[nH]c(C3=CCN(C(=O)CO)CC3)cc12,36,nM,7.443697499
CHEMBL3668375,CN1CCC(c2cc3c(-c4cccc(NCc5c(F)cccc5F)n4)ccnc3[nH]2)CC1,12,nM,7.920818754
CHEMBL3668376,COc1ccc(F)cc1-c1ccnc2[nH]c(C3CCCN3C)cc12,430,nM,6.366531544
CHEMBL3668377,C[C@H](Nc1cccc(-c2ccnc3[nH]c(C4CCN(C)CC4)cc23)n1)c1ccccc1,44,nM,7.356547324
CHEMBL3668378,CN1CCC(c2cc3c(-c4cccc(NCc5ccc6c(c5)OCO6)n4)ccnc3[nH]2)CC1,13,nM,7.886056648
CHEMBL3668379,Nc1ccc(Cl)c(-c2ccnc3[nH]c(C4CCNCC4)cc23)n1,180,nM,6.744727495
CHEMBL3668380,c1ccc(SCCNc2cccc(-c3ccnc4[nH]c(C5CCNCC5)cc34)n2)cc1,36,nM,7.443697499
CHEMBL3668381,COc1ccc(F)cc1-c1ccnc2[nH]c(C3CCN(C(C)=O)C3)cc12,74,nM,7.13076828
CHEMBL3668382,COc1ccc(F)cc1-c1ccnc2[nH]c(C3CCN(CCO)C3)cc12,44,nM,7.356547324
CHEMBL3668383,COc1ccc(F)cc1-c1ccnc2[nH]c(C3CCN(C4CCOCC4)C3)cc12,44,nM,7.356547324
CHEMBL3668384,COc1ccc(F)cc1-c1ccnc2[nH]c(C3CCN(Cc4ccccn4)C3)cc12,38,nM,7.420216403
CHEMBL3668385,COc1ccc(F)cc1-c1ccnc2[nH]c(C3CCN(Cc4cccnc4)C3)cc12,14,nM,7.853871964
CHEMBL3668386,COc1ccc(F)cc1-c1ccnc2[nH]c(C3CCN(Cc4ccncc4)C3)cc12,23,nM,7.638272164
CHEMBL3668387,COc1ccc(F)cc1-c1ccnc2[nH]c(C3CCN(CC4CCCOC4)C3)cc12,36,nM,7.443697499
CHEMBL3668388,COc1ccc(F)cc1-c1ccnc2[nH]c(C3CCN(CCNC(=O)OC(C)(C)C)C3)cc12,29,nM,7.537602002
CHEMBL3668389,COc1ccc(F)cc1-c1ccnc2[nH]c(C3CCN(C4CCN(C(=O)OC(C)(C)C)C4)C3)cc12,100,nM,7
CHEMBL3668390,COc1ccc(F)cc1-c1ccnc2[nH]c(C3CCN(CC4CCOCC4)C3)cc12,61,nM,7.214670165
CHEMBL3668391,COc1ccc(F)cc1-c1ccnc2[nH]c(C3CCN(CCN4CCOCC4)C3)cc12,43,nM,7.366531544
CHEMBL3668392,COc1ccc(F)cc1-c1ccnc2[nH]c(C3=CCN(S(C)(=O)=O)CC3)cc12,37,nM,7.431798276
CHEMBL3668393,COC(=O)CCCN[C@H]1CC[C@H](c2cc3c(-c4cc(F)ccc4OC)ccnc3[nH]2)CC1,22,nM,7.657577319
CHEMBL3668394,CCOC(=O)C1CC1CN[C@H]1CC[C@H](c2cc3c(-c4cc(F)ccc4OC)ccnc3[nH]2)CC1,34,nM,7.468521083
CHEMBL3668395,COc1ccc(F)cc1-c1ccnc2[nH]c([C@H]3CC[C@H](NCC(O)CO)CC3)cc12,28,nM,7.552841969
CHEMBL3668396,COc1ccc(F)cc1-c1ccnc2[nH]c(C3CCN(CCN)C3)cc12,39,nM,7.408935393
CHEMBL3668397,COc1ccc(F)cc1-c1ccnc2[nH]c(C3CCN(C4CCNC4)C3)cc12,46,nM,7.337242168
CHEMBL3668398,COc1ccc(F)cc1-c1ccnc2[nH]c(C3(O)CCNCC3)cc12,75,nM,7.124938737
CHEMBL3668399,COc1ccc(F)cc1-c1ccnc2[nH]c(C3CCCN(CCCNC(=O)OCc4ccccc4)C3)cc12,23,nM,7.638272164
CHEMBL3668400,COc1ccc(F)cc1-c1ccnc2[nH]c(C3CCCN(CCO)C3)cc12,21,nM,7.677780705
CHEMBL3668401,COc1ccc(F)cc1-c1ccnc2[nH]c(C3CCCN(CCCN)C3)cc12,14,nM,7.853871964
CHEMBL3668402,COCCN1CCCC(c2cc3c(-c4cc(F)ccc4OC)ccnc3[nH]2)C1,50,nM,7.301029996
CHEMBL3668403,COc1ccc(F)cc1-c1ccnc2[nH]c([C@H]3CC[C@H](NCCCC(=O)O)CC3)cc12,64,nM,7.193820026
CHEMBL3668404,CN1CCC(c2cc3c(-c4nc(N)ccc4Cl)ccnc3[nH]2)CC1,130,nM,6.886056648
CHEMBL3668405,CN1CCC(c2cc3c(-c4nc(Nc5nc(N)ccc5Cl)ccc4Cl)ccnc3[nH]2)CC1,1500,nM,5.823908741
CHEMBL3668406,CN1CCC(c2cc3c(-c4nc(NCC5CCOCC5)ccc4Cl)ccnc3[nH]2)CC1,120,nM,6.920818754
CHEMBL3668407,COc1ccc(F)cc1-c1ccnc2[nH]c(C3CCN(C(C)=O)CC3)cc12,44,nM,7.356547324
CHEMBL3668408,COc1ccc(F)cc1-c1ccnc2[nH]c(C3CCN(C(=O)CO)CC3)cc12,23,nM,7.638272164
CHEMBL3668409,COc1cc(C#N)ccc1-c1ccnc2[nH]c(C3CCCNC3)cc12,39,nM,7.408935393
CHEMBL3668410,c1ccc(CCNc2cccc(-c3ccnc4[nH]c(C5CCNCC5)cc34)n2)cc1,33,nM,7.48148606
CHEMBL3668411,CN1CCC(c2cc3c(-c4cccc(N(C)CCc5ccccc5)n4)ccnc3[nH]2)CC1,120,nM,6.920818754
CHEMBL3668412,Clc1ccccc1CNc1cccc(-c2ccnc3[nH]c(C4CCNCC4)cc23)n1,20,nM,7.698970004
CHEMBL3668413,CN1CCC(c2cc3c(-c4cccc(NCc5ccccc5Cl)n4)ccnc3[nH]2)CC1,24,nM,7.619788758
CHEMBL3668414,CN1CCC(c2cc3c(-c4cccc(N(C)Cc5ccccc5Cl)n4)ccnc3[nH]2)CC1,69,nM,7.161150909
CHEMBL3668415,O=C1CCCN1CCNc1cccc(-c2ccnc3[nH]c(C4CCNCC4)cc23)n1,320,nM,6.494850022
CHEMBL3668416,CN1CCC(c2cc3c(-c4cccc(N(C)CCN5CCCC5=O)n4)ccnc3[nH]2)CC1,370,nM,6.431798276
CHEMBL3668417,COc1ccc(F)cc1-c1ccnc2[nH]c([C@H]3CC[C@H](NCC4CC4C(=O)O)CC3)cc12,29,nM,7.537602002
CHEMBL3668418,COc1ccc(F)cc1-c1ccnc2[nH]c(C3CNC3)cc12,12,nM,7.920818754
CHEMBL3668419,COc1ccc(F)cc1-c1ccnc2[nH]c(C3CCN(C(=O)CN4CCC(O)CC4)CC3)cc12,31,nM,7.508638306
CHEMBL3639672,COc1ccc(F)cc1-c1ccnc2[nH]c(C3CCN(S(C)(=O)=O)CC3)cc12,21,nM,7.677780705
CHEMBL3668420,COc1ccc(F)cc1-c1ccnc2[nH]c(C3CCN(CC(O)CO)CC3)cc12,21,nM,7.677780705
CHEMBL3668421,CN1CCC(c2cc3c(-c4cccc(NCCc5ccccc5)n4)ccnc3[nH]2)CC1,17,nM,7.769551079
CHEMBL3668422,CN1CCC(c2cc3c(-c4cccc(NCCN5CCCC5=O)n4)ccnc3[nH]2)CC1,340,nM,6.468521083
CHEMBL3668423,CN1CCC(c2cc3c(-c4nc(NCC5CC5)ccc4Cl)ccnc3[nH]2)CC1,96,nM,7.017728767
CHEMBL3668424,CN(C)CCOc1ccc(CNc2cccc(-c3ccnc4[nH]c(C5CCN(C)CC5)cc34)n2)cc1,47,nM,7.327902142
CHEMBL3668425,CN1CCC(c2cc3c(-c4nc(NCC5CCOC(C)(C)C5)ccc4Cl)ccnc3[nH]2)CC1,150,nM,6.823908741
CHEMBL3668426,CN1CCC(c2cc3c(-c4nc(NCc5ccncc5)ccc4Cl)ccnc3[nH]2)CC1,51,nM,7.292429824
CHEMBL3668427,CN1CCC(c2cc3c(-c4cccc(NCc5cc[nH]n5)n4)ccnc3[nH]2)CC1,15,nM,7.823908741
CHEMBL3668428,CN1CCC(c2cc3c(-c4cccc(NCc5ccc6c(c5)CNC6)n4)ccnc3[nH]2)CC1,49,nM,7.30980392
CHEMBL3668429,CN1CCC(c2cc3c(-c4cccc(NCC5CCN(C)C5)n4)ccnc3[nH]2)CC1,91,nM,7.040958608
CHEMBL3668430,CN1CCC(c2cc3c(-c4cccc(NCc5ccc6cc[nH]c6c5)n4)ccnc3[nH]2)CC1,86,nM,7.065501549
CHEMBL3668431,CN1CCC(c2cc3c(-c4nc(NCc5ccc(S(C)(=O)=O)cc5)ccc4Cl)ccnc3[nH]2)CC1,41,nM,7.387216143
CHEMBL3668432,CN1CCC(c2cc3c(-c4nc(NCc5ccc(S(N)(=O)=O)cc5)ccc4Cl)ccnc3[nH]2)CC1,45,nM,7.346787486
CHEMBL3668433,CN1CCC(c2cc3c(-c4nc(NCc5ccc(C(N)=O)cc5)ccc4Cl)ccnc3[nH]2)CC1,28,nM,7.552841969
CHEMBL3668434,CN1CCC(c2cc3c(-c4cccc(NCCN5CCOCC5)n4)ccnc3[nH]2)CC1,110,nM,6.958607315
CHEMBL3668435,CN1CCC(c2cc3c(-c4cccc(NCCO)n4)ccnc3[nH]2)CC1,30,nM,7.522878745
CHEMBL3668436,CN1CCC(c2cc3c(-c4nc(NCC5CCNCC5)ccc4Cl)ccnc3[nH]2)CC1,450,nM,6.346787486
CHEMBL3668437,COc1ccc(F)cc1-c1ccnc2[nH]c(C3(O)CCOCC3)cc12,270,nM,6.568636236
CHEMBL3668438,COc1ccc(F)cc1-c1ccnc2[nH]c(C3CN(Cc4ccncc4)C3)cc12,73,nM,7.13667714
CHEMBL3668439,COc1ccc(F)cc1-c1ccnc2[nH]c(C3CN(C(C)=O)C3)cc12,160,nM,6.795880017
CHEMBL3668440,COc1ccc(F)cc1-c1ccnc2[nH]c(C3CN(CCN)C3)cc12,34,nM,7.468521083
CHEMBL3668441,COc1ccc(F)cc1-c1ccnc2[nH]c(C3CN(CC4CCOCC4)C3)cc12,290,nM,6.537602002
CHEMBL3668442,COc1ccc(F)cc1-c1ccnc2[nH]c(C3CN(CCN4CCOCC4)C3)cc12,90,nM,7.045757491
CHEMBL3668443,COc1ccc(F)cc1-c1ccnc2[nH]c(C3CN(CCO)C3)cc12,76,nM,7.119186408
CHEMBL3668444,CN1CCC(c2cc3c(-c4nc(NCC5CCN(C(=O)OC(C)(C)C)C5)ccc4Cl)ccnc3[nH]2)CC1,75,nM,7.124938737
CHEMBL3668445,CN1CCC(c2cc3c(-c4nc(NCC5CCS(=O)(=O)CC5)ccc4Cl)ccnc3[nH]2)CC1,25,nM,7.602059991
CHEMBL3668446,CN1CCC(c2cc3c(-c4nc(NCc5cccc(OCC(=O)O)c5)ccc4Cl)ccnc3[nH]2)CC1,100,nM,7
CHEMBL3668447,CN1CCC(c2cc3c(-c4nc(NCc5ccc(OCC(=O)O)cc5)ccc4Cl)ccnc3[nH]2)CC1,35,nM,7.455931956
CHEMBL3668448,CC(=O)N1CCC(CNc2ccc(Cl)c(-c3ccnc4[nH]c(C5CCN(C)CC5)cc34)n2)CC1,55,nM,7.259637311
CHEMBL3668449,CN1CCC(c2cc3c(-c4nc(NCc5nnc[nH]5)ccc4Cl)ccnc3[nH]2)CC1,78,nM,7.107905397
CHEMBL3668450,CN1CCC(c2cc3c(-c4cc(NCC5CCOCC5)ccc4F)ccnc3[nH]2)CC1,52,nM,7.283996656
CHEMBL3668451,COc1ccc(F)cc1-c1ccnc2[nH]c(C3CCN(C(=O)CN4CCCCC4)CC3)cc12,23,nM,7.638272164
CHEMBL3668452,COc1ccc(F)cc1-c1ccnc2[nH]c(C3CCN(C(=O)CN4CCOCC4)CC3)cc12,19,nM,7.721246399
CHEMBL3668453,COc1ccc(F)cc1-c1ccnc2[nH]c(C3CCN(C(=O)CNC4CCC(O)CC4)CC3)cc12,22,nM,7.657577319
CHEMBL3668454,COc1ccc(F)cc1-c1ccnc2[nH]c(C3CCN(C(=O)CNCCO)CC3)cc12,22,nM,7.657577319
CHEMBL3668455,COc1ccc(F)cc1-c1ccnc2[nH]c(C3CN(C)C3)cc12,30,nM,7.522878745
CHEMBL3668456,COc1ccc(F)cc1-c1ccnc2[nH]c(C3CN(S(C)(=O)=O)C3)cc12,140,nM,6.853871964
CHEMBL3668457,COc1ccc(F)cc1-c1ccnc2[nH]c(C3=CCN(CC(O)CO)CC3)cc12,4,nM,8.397940009
CHEMBL3668458,Nc1ccc(F)c(-c2ccnc3[nH]c(C4CCNCC4)cc23)c1,67,nM,7.173925197
CHEMBL3668459,CN1CCC(c2cc3c(-c4nc(NCc5cccc(S(C)(=O)=O)c5)ccc4Cl)ccnc3[nH]2)CC1,46,nM,7.337242168
CHEMBL3668460,CN1CCC(c2cc3c(-c4cc(NCc5ccncc5)ccc4F)ccnc3[nH]2)CC1,23,nM,7.638272164
CHEMBL3668461,CN1CCC(c2cc3c(-c4cc(NCc5ccc(S(C)(=O)=O)cc5)ccc4F)ccnc3[nH]2)CC1,8,nM,8.096910013
CHEMBL3668462,CN1CCC(c2cc3c(-c4cc(NCc5ccc(C(N)=O)cc5)ccc4F)ccnc3[nH]2)CC1,25,nM,7.602059991
CHEMBL3668463,O[C@@H]1CN[C@@H](CNc2ccc(Cl)c(-c3ccnc4[nH]c(C5CCNCC5)cc34)n2)C1,810,nM,6.091514981
CHEMBL3668464,COc1ccc(F)cc1-c1ccnc2[nH]c(C3CCCCNC3)cc12,33,nM,7.48148606
CHEMBL3668465,Fc1ccc(NCc2ccccc2)cc1-c1c(Cl)cnc2[nH]c(C3CCNCC3)cc12,33,nM,7.48148606
CHEMBL3668466,F[C@@H]1CN[C@H](CNc2ccc(Cl)c(-c3ccnc4[nH]c(C5CCNCC5)cc34)n2)C1,910,nM,6.040958608
CHEMBL3668467,N#CC1(CNc2cc(-c3ccnc4[nH]c(C5CCNCC5)cc34)c(Cl)cn2)CCOCC1,730,nM,6.13667714
CHEMBL3668468,FC1(F)CN[C@H](CNc2ccc(Cl)c(-c3ccnc4[nH]c(C5CCNCC5)cc34)n2)C1,160,nM,6.795880017
CHEMBL3668469,Clc1ccc(NCc2ccccc2)cc1-c1ccnc2[nH]c(C3CCCNC3)cc12,29,nM,7.537602002
CHEMBL3668470,CN(Cc1ccccc1)c1ccc(Cl)c(-c2ccnc3[nH]c(C4CCCNC4)cc23)n1,55,nM,7.259637311
CHEMBL3668471,COc1cc(F)c(F)cc1-c1ccnc2[nH]c(C3CCCNC3)cc12,26,nM,7.585026652
CHEMBL3668472,Fc1ccc(CNc2ccc(Cl)c(-c3ccnc4[nH]c(C5CCCNC5)cc34)n2)cc1F,20,nM,7.698970004
CHEMBL3668473,Fc1cccc(CNc2ccc(Cl)c(-c3ccnc4[nH]c(C5CCCNC5)cc34)n2)c1,8,nM,8.096910013
CHEMBL3668474,Fc1ccc(CNc2ccc(Cl)c(-c3ccnc4[nH]c(C5CCCNC5)cc34)n2)cc1,27,nM,7.568636236
CHEMBL3668475,Clc1cnc(NCc2ccccc2)cc1-c1ccnc2[nH]c(C3CCCNC3)cc12,23,nM,7.638272164
CHEMBL3668476,Fc1ccc(NCc2ccccc2)cc1-c1ccnc2[nH]c(C3CCCNC3)cc12,11,nM,7.958607315
CHEMBL3668477,Fc1ccccc1CNc1ccc(Cl)c(-c2ccnc3[nH]c(C4CCCNC4)cc23)n1,66,nM,7.180456064
CHEMBL3668478,Clc1ccc(NCc2cccnc2)nc1-c1ccnc2[nH]c(C3CCCNC3)cc12,43,nM,7.366531544
CHEMBL3668479,Clc1ccc(OCc2cccnc2)nc1-c1ccnc2[nH]c(C3CCCNC3)cc12,80,nM,7.096910013
CHEMBL3668480,Fc1cncc(CNc2ccc(Cl)c(-c3ccnc4[nH]c(C5CCCNC5)cc34)n2)c1,17,nM,7.769551079
CHEMBL3668481,Fc1cnc(NCc2ccccc2)cc1-c1ccnc2[nH]c(C3CCCNC3)cc12,18,nM,7.744727495
CHEMBL3668482,Fc1cc(NCc2ccccc2)nc(-c2ccnc3[nH]c(C4CCCNC4)cc23)c1,21,nM,7.677780705
CHEMBL3668483,Clc1cnc2[nH]c(C3CCCNC3)cc2c1-c1ccnc(NCc2ccccc2)c1,25,nM,7.602059991
CHEMBL3668484,Fc1cccc(CNc2ccc(F)c(-c3ccnc4[nH]c(C5CCCNC5)cc34)c2)c1,21,nM,7.677780705
CHEMBL3668485,CNC(=O)N1CC=C(c2cc3c(-c4cc(F)ccc4OC)ccnc3[nH]2)CC1,19,nM,7.721246399
CHEMBL3668486,COc1ccc(F)cc1-c1ccnc2[nH]c(C3=CCN(S(N)(=O)=O)CC3)cc12,30,nM,7.522878745
CHEMBL3668487,COc1ccc(F)cc1-c1ccnc2[nH]c(C3=CCN(Cc4ccc(NC(C)=O)cc4)CC3)cc12,56,nM,7.251811973
CHEMBL3668488,COc1ccc(F)cc1-c1ccnc2[nH]c(C3=CCN(S(=O)(=O)N(C(=O)O)C(C)(C)C)CC3)cc12,64,nM,7.193820026
CHEMBL3668489,COc1ccc(F)cc1-c1ccnc2[nH]c(C3=CCC(C(=O)O)CC3)cc12,62,nM,7.207608311
CHEMBL3668490,CS(=O)(=O)N1CC=C(c2cc3c(-c4cccc(F)c4F)ccnc3[nH]2)CC1,53,nM,7.27572413
CHEMBL3668491,COc1ccc(F)cc1-c1ccnc2[nH]c(C3=CCN(C(=O)CC#N)CC3)cc12,21,nM,7.677780705
CHEMBL3668492,CNC(=O)N1CC=C(c2cc3c(-c4cccc(F)c4F)ccnc3[nH]2)CC1,84,nM,7.075720714
CHEMBL3668493,COc1ccc(F)cc1-c1ccnc2[nH]c(C3=CCN(CC(=O)N(C)C)CC3)cc12,39,nM,7.408935393
CHEMBL3668494,COc1ccc(F)cc1-c1ccnc2[nH]c(C3=CCN(C(=O)Nc4cnn(C)c4)CC3)cc12,37,nM,7.431798276
CHEMBL3668495,COc1ccc(F)cc1-c1ccnc2[nH]c(C3=CCN(CC(=O)O)CC3)cc12,33,nM,7.48148606
CHEMBL3668496,COc1ccc(F)cc1-c1ccnc2[nH]c(C3=CCN(CC(N)=O)CC3)cc12,28,nM,7.552841969
CHEMBL3668497,CCN(C(=O)O)S(=O)(=O)N1CC=C(c2cc3c(-c4cc(F)ccc4OC)ccnc3[nH]2)CC1,19,nM,7.721246399
CHEMBL3668498,CNC(=O)N1CC=C(c2cc3c(-c4cc(F)ccc4OC)c(Cl)cnc3[nH]2)CC1,101,nM,6.995678626
CHEMBL3668499,COc1ccc(F)cc1-c1c(F)cnc2[nH]c(C3=CCN(CC(=O)N(C)C)CC3)cc12,45,nM,7.346787486
