chembl_id,smiles,ic50,ic50_unit,pIC50
CHEMBL3924439,CN1Cc2c(C3=C[C@@H]4COC(=O)N4CC3)[nH]c3nccc(c23)-c2cc(F)ccc21,37,nM,7.431798276
CHEMBL3905946,CN1Cc2c(C3=C[C@H]4COC(=O)N4CC3)[nH]c3nccc(c23)-c2cc(F)ccc21,41,nM,7.387216143
CHEMBL3937521,CN1Cc2c(C3=CCN4C(=O)OC[C@H]4C3)[nH]c3nccc(c23)-c2cc(F)ccc21,66,nM,7.180456064
CHEMBL3955479,CN1Cc2c(C3=C[C@H](CO)NCC3)[nH]c3nccc(c23)-c2cc(F)ccc21,28,nM,7.552841969
CHEMBL3928730,CN1Cc2c(C3=C[C@@H](CO)NCC3)[nH]c3nccc(c23)-c2cc(F)ccc21,41,nM,7.387216143
CHEMBL3927462,CN1Cc2c(C3=CCN[C@@H](CO)C3)[nH]c3nccc(c23)-c2cc(F)ccc21,30,nM,7.522878745
CHEMBL3951656,CN(CCO)C(=O)CN1CC=C(c2[nH]c3nccc4c3c2CN(C)c2cc(F)c(F)cc2-4)CC1,46,nM,7.337242168
CHEMBL3914925,CN1Cc2c(C3=CCNCC3)[nH]c3nccc(c23)-c2ccccc21,96,nM,7.017728767
CHEMBL3942903,CN1Cc2c(C3=CCNCC3)[nH]c3ncc(F)c(c23)-c2ccccc21,34,nM,7.468521083
CHEMBL3898182,CN1Cc2c(C3=CCN(S(C)(=O)=O)CC3)[nH]c3nccc(c23)-c2ccccc21,85,nM,7.070581074
CHEMBL3929697,CN1Cc2c(C3=CCN(S(C)(=O)=O)CC3)[nH]c3ncc(F)c(c23)-c2ccccc21,40,nM,7.397940009
CHEMBL3933205,CN(C)C(=O)CN1CC=C(c2[nH]c3nccc4c3c2CN(C)c2ccccc2-4)CC1,115,nM,6.93930216
CHEMBL3908787,CN(C)C(=O)CN1CC=C(c2[nH]c3ncc(F)c4c3c2CN(C)c2ccccc2-4)CC1,56,nM,7.251811973
CHEMBL3924252,OCC(O)CN1CC=C(c2[nH]c3nccc4c3c2COc2ccc(F)cc2-4)CC1,130,nM,6.886056648
CHEMBL3896241,O=C(O)CC1CCC(N2CC=C(c3[nH]c4nccc5c4c3COc3ccc(F)cc3-5)CC2)CC1,390,nM,6.408935393
CHEMBL3918837,CN1Cc2c(C3=CCN([C@H]4CC[C@H](C(=O)O)CC4)CC3)[nH]c3ncc(F)c(c23)-c2cc(F)ccc21,75,nM,7.124938737
CHEMBL3915400,CN1Cc2c(C3=CCN([C@H]4CC[C@H](CC(=O)O)CC4)CC3)[nH]c3ncc(F)c(c23)-c2cc(F)ccc21,67,nM,7.173925197
CHEMBL3937985,CC[C@H]1c2c(C3=CCN(CC(=O)N(C)C)CC3)[nH]c3nccc(c23)-c2cc(F)ccc2N1C,60,nM,7.22184875
CHEMBL3910044,CN1Cc2c(C3=CCN([C@H]4CC[C@H](CC(=O)O)CC4)CC3)[nH]c3nccc(c23)-c2ccccc21,90,nM,7.045757491
CHEMBL3925516,CN1Cc2c(C3=CCN([C@H]4CC[C@@H](CC(=O)O)CC4)CC3)[nH]c3nccc(c23)-c2ccccc21,110,nM,6.958607315
CHEMBL3900994,CN1Cc2c(C3=CCN([C@H]4CC[C@H](C(=O)O)CC4)CC3)[nH]c3nccc(c23)-c2ccccc21,150,nM,6.823908741
CHEMBL3892893,CN1Cc2c(C3=CCN(C4CCC(C(=O)O)CC4)CC3)[nH]c3nccc(c23)-c2ccccc21,120,nM,6.920818754
CHEMBL3920906,CN1Cc2c(C3=CCN(C4CCC(=CC#N)CC4)CC3)[nH]c3nccc(c23)-c2cc(F)ccc21,45,nM,7.346787486
CHEMBL3898302,COC(=O)C(C)=C1CCC(N2CC=C(c3[nH]c4nccc5c4c3CN(C)c3ccc(F)cc3-5)CC2)CC1,57,nM,7.244125144
CHEMBL3901731,CN1Cc2c(C3=CCN(C4CCC(=CC(=O)OC(C)(C)C)CC4)CC3)[nH]c3nccc(c23)-c2cc(F)ccc21,120,nM,6.920818754
CHEMBL3977776,CC(C(=O)O)=C1CCC(N2CC=C(c3[nH]c4nccc5c4c3CN(C)c3ccc(F)cc3-5)CC2)CC1,84,nM,7.075720714
CHEMBL3907184,CN1Cc2c(C3=CCN(C4CCC(=CC(=O)O)CC4)CC3)[nH]c3nccc(c23)-c2cc(F)ccc21,58,nM,7.236572006
CHEMBL3891660,CN1Cc2c(C3=CCN(CCS(=O)(=O)N(C)C)CC3)[nH]c3nccc(c23)-c2cc(F)ccc21,25,nM,7.602059991
CHEMBL3916153,CN1Cc2c(C3=CCN(CCS(N)(=O)=O)CC3)[nH]c3nccc(c23)-c2cc(F)ccc21,24,nM,7.619788758
CHEMBL3954215,CN1Cc2c(C3=CCN([C@H]4CC[C@H](CC(=O)O)CC4)CC3)[nH]c3ncc(F)c(c23)-c2ccccc21,73,nM,7.13667714
CHEMBL3982885,CN1Cc2c(C3=CCN([C@H]4CC[C@H](C(=O)O)CC4)CC3)[nH]c3ncc(F)c(c23)-c2ccccc21,63,nM,7.200659451
CHEMBL3892177,CN1Cc2c(C3=CCN([C@H]4CC[C@@H](CC(=O)O)CC4)CC3)[nH]c3ncc(F)c(c23)-c2ccccc21,71,nM,7.148741651
CHEMBL3961156,CN1Cc2c(C3=CCN([C@H]4CC[C@@H](C(=O)O)CC4)CC3)[nH]c3ncc(F)c(c23)-c2ccccc21,80,nM,7.096910013
CHEMBL3901136,CN1Cc2c(C3=CCCN(C4CCC(=CC(=O)O)CC4)CC3)[nH]c3nccc(c23)-c2cc(F)ccc21,130,nM,6.886056648
CHEMBL3975453,CN1Cc2c(C3=CCN(C4CCC(C(C)(C)C(=O)O)CC4)CC3)[nH]c3nccc(c23)-c2cc(F)ccc21,130,nM,6.886056648
CHEMBL3976415,CC[C@H]1c2c(C3=CCN([C@H]4C[C@@H](C(=O)OC)C4)CC3)[nH]c3nccc(c23)-c2cc(F)ccc2N1C,64,nM,7.193820026
CHEMBL3947123,CC[C@H]1c2c(C3=CCN([C@H]4C[C@@H](C(=O)O)C4)CC3)[nH]c3nccc(c23)-c2cc(F)ccc2N1C,110,nM,6.958607315
CHEMBL3984474,CN1CCc2c(C3=CCN([C@H]4C[C@@H](C(=O)O)C4)CC3)[nH]c3nccc(c23)-c2cc(F)ccc21,150,nM,6.823908741
CHEMBL3952466,CC[C@H]1c2c(C3=CCN([C@H]4C[C@H](C(=O)O)C4)CC3)[nH]c3nccc(c23)-c2cc(F)ccc2N1C,110,nM,6.958607315
CHEMBL3899896,CN1CCc2c(C3=CCN([C@H]4C[C@H](C(=O)O)C4)CC3)[nH]c3nccc(c23)-c2cc(F)ccc21,160,nM,6.795880017
CHEMBL3971069,CN1Cc2c(C3=CCN(C4CCC(C(C#N)C(=O)O)CC4)CC3)[nH]c3nccc(c23)-c2cc(F)ccc21,88,nM,7.055517328
CHEMBL3966523,CN1Cc2c(C3=CCN(C4CC(CC(=O)O)C4)CC3)[nH]c3ncc(F)c(c23)-c2cc(F)ccc21,79,nM,7.102372909
CHEMBL3891658,CN1Cc2c(C3=CCN(C4CC(C(=O)O)C4)CC3)[nH]c3ncc(F)c(c23)-c2cc(F)ccc21,76,nM,7.119186408
CHEMBL2006765,CCCNC(=O)c1ccc(Nc2nc(NCC(F)(F)F)c3cc[nH]c3n2)cc1,5330,nM,5.273272791
CHEMBL4078893,FC(F)(F)CNc1nc(Nc2ccc(N3CCOCC3)c(Cl)c2)nc2ccoc12,10000,nM,5
CHEMBL4066664,FC(F)(F)CNc1nc(Nc2ccc3cn[nH]c3c2)nc2ccoc12,10000,nM,5
CHEMBL4069365,CC1(C)OCC(=O)Nc2cc(Nc3nc(NCC(F)(F)F)c4occc4n3)ccc21,10000,nM,5
CHEMBL4062803,Cc1n[nH]c2cc(Nc3nc(NC4CC4)c4occc4n3)ccc12,10000,nM,5
CHEMBL4083249,C[C@@H](c1ccc(F)cc1)n1nnc2cnc3ccc(-c4ccc5ocnc5c4)cc3c21,1430,nM,5.844663963
CHEMBL490355,O=C1/C(=C/c2ccc(O)c(O)c2)Oc2cc(O)ccc21,2160,nM,5.665546249
CHEMBL4082469,CSc1sc(C(N)=O)c2c1-c1sncc1CC2,4,nM,8.397940009
CHEMBL4066819,COCCNC(=O)c1ccc(Oc2sc(C(N)=O)c3c2-c2sncc2CC3)cn1,270,nM,6.568636236
CHEMBL4084410,Clc1ccnc2[nH]c(-c3ccc(N4CCNCC4)cc3)cc12,20,nM,7.698970004
CHEMBL4102376,Cn1c(-c2ccc(N3CCNCC3)cc2)cc2c(Cl)ccnc21,5000,nM,5.301029996
CHEMBL4074103,N#Cc1ccnc2[nH]c(-c3ccc(N4CCNCC4)cc3)cc12,150,nM,6.823908741
CHEMBL4094627,Cn1c(-c2ccc(N3CCNCC3)cc2)cc2c(C#N)ccnc21,6100,nM,5.214670165
CHEMBL4206957,CN1CCN(CCCCOc2c(OCc3ccc(C#N)cc3)cc(O)c3c(=O)cc(-c4ccccc4)oc23)CC1,870,nM,6.060480747
CHEMBL4225966,Cc1c(Br)c(Br)c2c3c1nc(N1CCNCC1)n3CCC2,1070,nM,5.970616222
CHEMBL4294976,CCOc1ccccc1CNc1nc(C)nc2[nH]cc(-c3ccnc(N)c3)c12,10,nM,8
CHEMBL445813,O=C(NC1CCNCC1)c1n[nH]cc1NC(=O)c1c(Cl)cccc1Cl,10,nM,8
CHEMBL4286578,COc1cc(F)ccc1-c1ncnc(Nc2cccc(CS(C)(=N)=O)c2)n1,385,nM,6.41453927
CHEMBL4292930,Cc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCC[C@@H]3CCO)nc12,4,nM,8.397940009
CHEMBL4582624,COC(=O)N1CCN([C@H]2CC[C@H](Nc3nc(Nc4cnn(C)c4)nc4ccc(CC#N)nc34)CC2)CC1,13000,nM,4.886056648
CHEMBL4455718,COC(=O)N1CCN([C@H]2CC[C@H](Nc3ncnc4ccc(C#N)cc34)CC2)CC1,370,nM,6.431798276
CHEMBL4439395,O=C(Cc1ccc(-c2ccccc2)cc1)Nc1cc(C2CCC2)[nH]n1,911,nM,6.040481623
CHEMBL4521241,Cc1cc(=O)c2c(O)cc(O)c([C@@H]3CCN(C)C[C@@H]3O)c2o1,300,nM,6.522878745
CHEMBL4579344,Cc1cc(C)c(CNc2nc(N[C@@H](C)[C@@H](C)O)nc3c2ncn3C(C)C)cn1,26,nM,7.585026652
CHEMBL14762,CC[C@H](CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1,230,nM,6.638272164
CHEMBL3301610,CCN1CCN(Cc2ccc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)nc2)CC1,57,nM,7.244125144
CHEMBL3905910,CN1CC[C@@H](c2c(O)cc(O)c3c(=O)cc(-c4ccc(C(F)(F)F)cc4Cl)oc23)[C@@H]1CO,100,nM,7
CHEMBL4079206,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(/C=C/c4c(Cl)cccc4Cl)oc23)[C@H](O)C1,1.9,nM,8.721246399
CHEMBL4459754,CC(C)c1cnn2c(NCc3ccccc3)cc(NC[C@@H]3CCNC[C@H]3O)nc12,1100,nM,5.958607315
CHEMBL4454044,CC(C)c1cnn2c(NCc3ccccc3N(C)C)nc(OC3CCN(C)CC3)nc12,7450,nM,5.127843727
CHEMBL4562323,CC(C)c1cnn2c(NCc3ccccc3-n3cccn3)nc(OC3CCCNC3)nc12,1711,nM,5.76674999
CHEMBL4552441,CC(C)c1cnn2c(NCc3cccc4[nH]ncc34)nc(OC3CCCNC3)nc12,50,nM,7.301029996
CHEMBL4440386,CC(C)c1cnn2c(NCc3cccc4c3cnn4C)nc(OC3CCCNC3)nc12,50,nM,7.301029996
CHEMBL4555799,Clc1cnc(N[C@H]2CCCNC2)nc1-c1c[nH]c2ccccc12,200,nM,6.698970004
CHEMBL4533453,Clc1cnc(N[C@@H]2CCCNC2)nc1-c1c[nH]c2ccccc12,200,nM,6.698970004
CHEMBL4474655,FC(F)(F)c1cnc(N[C@H]2CCCNC2)nc1-c1n[nH]c2ccccc12,20,nM,7.698970004
CHEMBL4465061,Clc1cnc(NC2CCCCC2)nc1-c1c[nH]c2cccnc12,20,nM,7.698970004
CHEMBL4303287,CN(C)C/C=C/C(=O)Nc1cccc(C(=O)Nc2cccc(Nc3ncc(Cl)c(-c4c[nH]c5ccccc45)n3)c2)c1,134,nM,6.872895202
CHEMBL4462530,CC(=O)N[C@@H]1CCC[C@H](C(=O)Nc2cc(-c3cnn4c3CC(C)(C)C4)c(Cl)cn2)C1,4,nM,8.397940009
CHEMBL4453878,COC(=O)Nc1nc2cc(Sc3nnc4ccc(-c5ccc(F)cc5)nn34)ccc2[nH]1,10000,nM,5
CHEMBL4448572,COCCNC(=O)Nc1nc2cc(OS(=O)(=O)c3c(F)cccc3F)ccc2[nH]1,6,nM,8.22184875
CHEMBL4538461,COC(=O)Nc1nc2cc(OS(=O)(=O)c3c(Cl)cccc3Cl)ccc2[nH]1,1200,nM,5.920818754
CHEMBL4297488,CC(C)c1cnn2c(NCc3ccccc3)cc(NC[C@H]3CCNC[C@@H]3O)nc12,1200,nM,5.920818754
CHEMBL4635959,Cc1cc(NC2CCN(C(=O)O[C@H]3CCN(C(=O)/C=C/CN(C)C)C3)CC2)n2ncc(C(C)C)c2n1,6320,nM,5.199282922
CHEMBL4582951,CN(C)C/C=C/C(=O)Nc1ccc(C(=O)N[C@@]2(C)CCC[C@@H](Nc3ncc(Cl)c(-c4c[nH]c5ccccc45)n3)C2)nc1,914,nM,6.039053804
CHEMBL4450322,C=CC(=O)Nc1ccc(C(=O)Nc2[nH]nc3c2CN(C(=O)N[C@H](CN(C)C)c2ccccc2)C3(C)C)cc1,3020,nM,5.519993057
CHEMBL4434871,C=CC(=O)Nc1ccc(C(=O)Nc2cccc(Nc3n[nH]c4c3CN(C(=O)N[C@H](CN(C)C)c3ccccc3)C4(C)C)c2)cc1,10000,nM,5
CHEMBL4649135,CCn1cnc2c(NCc3nc4ccc(F)c(F)c4[nH]3)nc(N3CCCC[C@H]3CCO)nc21,1090,nM,5.962573502
CHEMBL1615221,CC[C@@H](CO)Nc1nc(NCc2ccc(-c3ccccn3)cc2)c2ncn(C(C)C)c2n1,110,nM,6.958607315
CHEMBL4648857,CN(C)C/C=C/C(=O)Nc1ccc(C(=O)N2CCC[C@H](Nc3ncc(Cl)c(-c4c[nH]c5ccccc45)n3)C2)cc1,10500,nM,4.978810701
CHEMBL319467,NS(=O)(=O)c1ccc(Nc2nc(OCC3CCCCC3)c3nc[nH]c3n2)cc1,1100,nM,5.958607315
CHEMBL4754081,CC(=O)N[C@@H]1CCC[C@H](C(=O)Nc2cc(-c3cnn4c3CC(C)(C)C4)c(F)cn2)C1,3000,nM,5.522878745
CHEMBL4754399,CC(=O)N[C@@H]1CCC[C@H](C(=O)Nc2cc(-c3cnn4c3CCCC4)c(Cl)cn2)C1,3000,nM,5.522878745
CHEMBL4792521,CC(=O)N[C@@H]1CCC[C@H](C(=O)Nc2cc(-c3cn[nH]c3CC(C)(C)CO)c(Cl)cn2)C1,2300,nM,5.638272164
CHEMBL4747227,CC(=O)N[C@@H]1CCC[C@H](C(=O)Nc2cc(-c3cnn4c3CC(C)(C)C4O)c(Cl)cn2)C1,170,nM,6.769551079
CHEMBL4777517,CC(=O)N[C@@H]1CCC[C@H](C(=O)Nc2cc(-c3cn[nH]c3CCCCO)c(Cl)cn2)C1,2000,nM,5.698970004
CHEMBL4750372,CC(=O)N[C@@H]1CCC[C@H](C(=O)Nc2cc(-c3cnn4c3CCCC4O)c(Cl)cn2)C1,720,nM,6.142667504
CHEMBL4740254,CC1(C)Cc2c(-c3cc(NC(=O)[C@H]4C[C@@H](O)C4)ncc3Cl)cnn2C1,44,nM,7.356547324
CHEMBL4784117,CC(=O)N[C@@H]1CC[C@H](C(=O)Nc2cc(-c3cnn4c3CC(C)(C)C4)c(Cl)cn2)C1,40,nM,7.397940009
CHEMBL4759074,CC(=O)NC1CCCC(C(=O)Nc2cc(-c3cnn4c3CC(C)(C)C4)c(Cl)cn2)C1,49,nM,7.30980392
CHEMBL4798156,CC(=O)N[C@H]1CCC[C@@H](C(=O)Nc2cc(-c3cnn4c3CC(C)(C)C4)c(Cl)cn2)C1,310,nM,6.508638306
CHEMBL4749175,CC(=O)N[C@@H]1CCC[C@H](C(=O)Nc2cc(-c3cnc4n3CC(C)(C)C4)c(Cl)cn2)C1,36,nM,7.443697499
CHEMBL4753256,CC(=O)N[C@@H]1CCC[C@H](C(=O)Nc2cc(-c3cnn4c3CC(C)C4)c(Cl)cn2)C1,36,nM,7.443697499
CHEMBL4753076,CC(=O)N[C@@H]1CCC[C@H](C(=O)Nc2cc(-c3cnn4c3CC(C)(C)C4)c(C)cn2)C1,40,nM,7.397940009
CHEMBL4784363,CC(=O)N[C@@H]1CCC[C@H](C(=O)Nc2cc(-c3cnn4c3CC(C)(C)C4)c(C#N)cn2)C1,150,nM,6.823908741
CHEMBL4741063,CC(=O)N[C@@H]1CCC[C@H](C(=O)Nc2cc(-c3cnn4c3CC(C)(C)C4)ccn2)C1,150,nM,6.823908741
CHEMBL4752748,CC(=O)N[C@@H]1CCC[C@H](C(=O)Nc2cc(-c3cnn4c3CC(C)(C)CC4)c(F)cn2)C1,10,nM,8
CHEMBL4785242,CC(=O)N[C@@H]1CCC[C@H](C(=O)Nc2cc(-c3cnn4c3CC(C)(C)CC4)ccn2)C1,48,nM,7.318758763
CHEMBL4796500,CC(=O)N[C@@H]1CCC[C@H](C(=O)Nc2cc(-c3cnn4c3OCCC4)c(Cl)cn2)C1,350,nM,6.455931956
CHEMBL4750648,CC(=O)N[C@@H]1CCC[C@H](C(=O)Nc2cc(-c3cnn4c3NCCC4)c(Cl)cn2)C1,860,nM,6.065501549
CHEMBL4764361,CC(=O)N[C@@H]1CCC[C@H](C(=O)Nc2cc(-c3cnn4c3CN(C)CC4)c(Cl)cn2)C1,800,nM,6.096910013
CHEMBL4787309,CC(=O)N[C@@H]1CCC[C@H](C(=O)Nc2cc(-c3cnn4c3COCC4)c(Cl)cn2)C1,2100,nM,5.677780705
CHEMBL4786995,CC(=O)N[C@@H]1CCC[C@H](C(=O)Nc2cc(-c3cnn4c3CCCCC4)c(Cl)cn2)C1,92,nM,7.036212173
CHEMBL4756050,CC(=O)N[C@@H]1CCC[C@H](C(=O)Nc2cc(-c3cnc4n3CCC4)c(Cl)cn2)C1,760,nM,6.119186408
CHEMBL4788016,CC(=O)N[C@@H]1CCC[C@H](C(=O)Nc2cc(-c3cnn4c3CCC4)c(Cl)cn2)C1,530,nM,6.27572413
CHEMBL4764938,CC(=O)N[C@@H]1CCC[C@H](C(=O)Nc2cc(-c3nnn4ccccc34)c(Cl)cn2)C1,2600,nM,5.585026652
CHEMBL4765079,CC(=O)N[C@@H]1CCC[C@H](C(=O)Nc2cc(-c3cnc4ccccn34)c(Cl)cn2)C1,1600,nM,5.795880017
CHEMBL4799201,CC(=O)N[C@@H]1CCC[C@H](C(=O)Nc2cc(-c3cnc(C)n3C)c(Cl)cn2)C1,3000,nM,5.522878745
CHEMBL4789009,CC(=O)N[C@@H]1CCC[C@H](C(=O)Nc2cc(-c3cnc4n3CCCC4)c(Cl)cn2)C1,1200,nM,5.920818754
CHEMBL4759053,CC(=O)N[C@@H]1CCC[C@H](C(=O)Nc2cc(-c3cnn4ccccc34)c(Cl)cn2)C1,140,nM,6.853871964
CHEMBL4758821,CC(=O)N[C@@H]1CCC[C@H](C(=O)Nc2cc(-c3cnn(C)c3C)c(Cl)cn2)C1,440,nM,6.356547324
CHEMBL4751230,CC(=O)N[C@@H]1CCC[C@H](C(=O)Nc2cc(-c3cnn4c3CCCC4)c(F)cn2)C1,100,nM,7
CHEMBL4780912,CC(=O)N[C@@H]1CCC[C@H](C(=O)Nc2cc(-c3cnn4c3CCCC4)ccn2)C1,520,nM,6.283996656
CHEMBL4760601,CC(=O)N[C@@H]1CCC[C@H](C(=O)Nc2cc(-c3cnc(C)n3C(C)C)ccn2)C1,920,nM,6.036212173
CHEMBL4747992,NC(=O)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1OCCCC1CCN(Cc2ccc(F)cc2)CC1,108.2,nM,6.965772739
CHEMBL4074015,C#Cc1nc(Nc2ccc(S(N)(=O)=O)cc2)nc2[nH]cnc12,41300,nM,4.384049948
CHEMBL4755256,COc1cc(F)ccc1-c1cc(NC(=O)[C@H]2CCC[C@@H](NC(C)=O)C2)ncc1Cl,96,nM,7.017728767
CHEMBL4594423,CN1CC[C@H](c2c(OP(=O)(O)O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@H](O)C1,84,nM,7.075720714
CHEMBL4741442,C[C@H](CO)Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)ncc1Br,5,nM,8.301029996
CHEMBL4442620,C[C@@H](O)[C@@H](C)Oc1nc(Nc2ccc(S(=N)(=O)C3CC3)cc2)ncc1C(F)(F)F,5,nM,8.301029996
CHEMBL4756595,COc1cc(F)ccc1-c1cc(Nc2cc(CS(C)(=N)=O)ccn2)ncc1F,3,nM,8.522878745
CHEMBL4761602,Nc1nc(C[C@H]2CC3CCC2C3)sc1C(=O)c1ccccc1[N+](=O)[O-],5,nM,8.301029996
CHEMBL4764173,CC[C@H](Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1)[C@@H](C)O,26,nM,7.585026652
CHEMBL4777981,COc1ccc(F)cc1-c1c(F)cnc2[nH]c(C3=CCN([C@H]4CC[C@H](C(=O)O)CC4)CC3)cc12,2.6,nM,8.585026652
CHEMBL4754326,COc1cccc(-c2ccnc(Nc3ccc4c(c3)N(C(C)C)[C@H](C)C(=O)N4C)n2)c1,126.4,nM,6.898252926
CHEMBL4796617,COc1ccc(-c2ccnc(Nc3ccc4c(c3)N(C(C)C)[C@H](C)C(=O)N4C)n2)cc1,31.7,nM,7.498940738
CHEMBL4741061,Cc1cccc(-c2ccnc(Nc3ccc4c(c3)N(C(C)C)[C@H](C)C(=O)N4C)n2)c1,195.8,nM,6.708187313
CHEMBL4740156,Cc1ccc(-c2ccnc(Nc3ccc4c(c3)N(C(C)C)[C@H](C)C(=O)N4C)n2)cc1,488.5,nM,6.311135432
CHEMBL4760844,CC(C)N1c2cc(Nc3nccc(-c4ccccc4N)n3)ccc2N(C)C(=O)[C@H]1C,39.2,nM,7.406713933
CHEMBL4755696,CC(C)N1c2cc(Nc3nccc(-c4cccc(N)c4)n3)ccc2N(C)C(=O)[C@H]1C,5.9,nM,8.229147988
CHEMBL4740586,CC(C)N1c2cc(Nc3nccc(-c4ccc(N)cc4)n3)ccc2N(C)C(=O)[C@H]1C,48.9,nM,7.310691141
CHEMBL4793212,COc1cc(F)ccc1-c1ccnc(Nc2ccc3c(c2)N(C(C)C)[C@H](C)C(=O)N3C)n1,46.9,nM,7.328827157
CHEMBL4755816,Cc1cc(F)ccc1-c1ccnc(Nc2ccc3c(c2)N(C(C)C)[C@H](C)C(=O)N3C)n1,578.2,nM,6.237921913
CHEMBL4764023,CNc1cccc(-c2ccnc(Nc3ccc4c(c3)N(C(C)C)[C@H](C)C(=O)N4C)n2)c1,22,nM,7.657577319
CHEMBL4786023,CCNc1cccc(-c2ccnc(Nc3ccc4c(c3)N(C(C)C)[C@H](C)C(=O)N4C)n2)c1,37.8,nM,7.4225082
CHEMBL4745398,CC(C)Nc1cccc(-c2ccnc(Nc3ccc4c(c3)N(C(C)C)[C@H](C)C(=O)N4C)n2)c1,50.9,nM,7.293282218
CHEMBL4798690,CC(C)N1c2cc(Nc3nccc(-c4cccc(NC5CCCC5)c4)n3)ccc2N(C)C(=O)[C@H]1C,121.9,nM,6.913996294
CHEMBL4761833,CC(C)N1c2cc(Nc3nccc(-c4cccc(NC5CCCCC5)c4)n3)ccc2N(C)C(=O)[C@H]1C,168.8,nM,6.772627558
CHEMBL4789072,Cc1c(N)cccc1-c1ccnc(Nc2ccc3c(c2)N(C(C)C)[C@H](C)C(=O)N3C)n1,182.9,nM,6.737786295
CHEMBL4749819,Cc1ccc(N)cc1-c1ccnc(Nc2ccc3c(c2)N(C(C)C)[C@H](C)C(=O)N3C)n1,151.2,nM,6.820448209
CHEMBL4758996,CC(C)N1c2cc(Nc3nccc(-c4cccc5c4CCCN5)n3)ccc2N(C)C(=O)[C@H]1C,67,nM,7.173925197
CHEMBL4798556,CC(C)N1c2cc(Nc3nccc(-c4cccc5[nH]ccc45)n3)ccc2N(C)C(=O)[C@H]1C,13.8,nM,7.860120914
CHEMBL4747648,CC(C)N1c2cc(Nc3nccc(-c4cccc5nn(C)cc45)n3)ccc2N(C)C(=O)[C@H]1C,110,nM,6.958607315
CHEMBL4756594,CC(C)N1c2cc(Nc3nccc(-c4cccc5cnccc45)n3)ccc2N(C)C(=O)[C@H]1C,79.8,nM,7.097997109
CHEMBL4752747,CC(C)N1c2cc(Nc3nccc(-c4cccc5ncccc45)n3)ccc2N(C)C(=O)[C@H]1C,81.6,nM,7.088309841
CHEMBL4762677,CC(C)N1c2cc(Nc3nccc(-c4ccnc5ccccc45)n3)ccc2N(C)C(=O)[C@H]1C,19.8,nM,7.70333481
