chembl_id,smiles,ic50,ic50_unit,pIC50
CHEMBL4742169,CC(C)N1c2cc(Nc3nccc(-c4cncc5ccccc45)n3)ccc2N(C)C(=O)[C@H]1C,22.4,nM,7.649751982
CHEMBL4757918,CC(C)N1c2cc(Nc3ncc(F)c(-c4cncc5ccccc45)n3)ccc2N(C)C(=O)[C@H]1C,23.9,nM,7.621602099
CHEMBL4783301,CC(C)N1c2cc(Nc3ncc(Cl)c(-c4cncc5ccccc45)n3)ccc2N(C)C(=O)[C@H]1C,23,nM,7.638272164
CHEMBL4800119,Cc1cnc(Nc2ccc3c(c2)N(C(C)C)[C@H](C)C(=O)N3C)nc1-c1cncc2ccccc12,100,nM,7
CHEMBL4777761,C=CC(=O)Nc1cccc(C(=O)Nc2ncc(N3CCOCC3)s2)c1,10000,nM,5
CHEMBL4790868,C=CC(=O)Nc1cccc(C(=O)Nc2ncc(N3CCN(C)CC3)s2)c1,10000,nM,5
CHEMBL4749580,C=CC(=O)Nc1cccc(C(=O)Nc2ncc(N3CCN(CC)CC3)s2)c1,10000,nM,5
CHEMBL4763994,C=CC(=O)Nc1cccc(C(=O)Nc2ncc(N3CCN(C(=O)OC(C)(C)C)CC3)s2)c1,10000,nM,5
CHEMBL4743840,C=CC(=O)Nc1cccc(C(=O)Nc2ncc(N3CCC(N(C)C)CC3)s2)c1,10000,nM,5
CHEMBL4781539,C=CC(=O)Nc1ccc(C(=O)N2CCCC(Nc3ncc(SCc4ncc(C(C)(C)C)o4)s3)C2)cc1,98,nM,7.008773924
CHEMBL4793573,C=CC(=O)NC1CCC(C(=O)N2CCCC(Nc3ncc(SCc4ncc(C(C)(C)C)o4)s3)C2)CC1,22,nM,7.657577319
CHEMBL4776271,C=CC(=O)NC1CCN(C(=O)N2CCCC(Nc3ncc(SCc4ncc(C(C)(C)C)o4)s3)C2)CC1,182,nM,6.739928612
CHEMBL4746993,C=CC(=O)Nc1ccc(C(=O)N2CCCC(Nc3ncc(SCc4ncc(C(C)(C)C)o4)s3)C2)c(OC)c1,164,nM,6.785156152
CHEMBL4788401,C=CC(=O)Nc1ccc(O[C@@H]2CCC[C@@H](Nc3ncc(SCc4ncc(C(C)(C)C)o4)s3)C2)cc1,66.5,nM,7.177178355
CHEMBL4763202,C=CC(=O)Nc1ccc(C(=O)N2CCCC(Nc3ncc(CNc4cc(C(F)(F)F)c(Cl)cn4)s3)C2)cc1,10000,nM,5
CHEMBL4753350,C=CC(=O)Nc1ccc(C(=O)N2CCCC(Nc3ncc(/C=C/c4ncc(C(C)(C)C)o4)s3)C2)cc1,15.1,nM,7.821023053
CHEMBL4794338,C=CC(=O)Nc1ccc(C(=O)N2CCCC(Nc3ncc(CCc4ncc(C(C)(C)C)o4)s3)C2)cc1,10000,nM,5
CHEMBL4764719,C=CC(=O)Nc1ccc(C(=O)N2CCCC(Nc3ncc(COCc4ncc(C(C)(C)C)o4)s3)C2)cc1,10000,nM,5
CHEMBL4781334,C=CC(=O)Nc1ccc(C(=O)N2CCCC(Nc3ncc(CNCc4ncc(C(C)(C)C)o4)s3)C2)cc1,7140,nM,5.146301788
CHEMBL4756935,C=CC(=O)Nc1ccc(S(=O)(=O)N2CCCC(Nc3ncc(SCc4ncc(C(C)(C)C)o4)s3)C2)cc1,197,nM,6.705533774
CHEMBL4786324,C=CC(=O)Nc1ccc([S+]([O-])N2CCCC(Nc3ncc(SCc4cccnc4)s3)C2)cc1,1000,nM,6
CHEMBL4789890,C=CC(=O)Nc1ccc(C(=O)N2CCCC(Nc3ncc(SCc4ccccn4)s3)C2)cc1,1000,nM,6
CHEMBL4789917,C=CC(=O)Nc1ccc(C(=O)N2CCCC(Nc3ncc(SCc4cnc(C(F)(F)F)nc4)s3)C2)cc1,1000,nM,6
CHEMBL4744627,C=CC(=O)N1CCc2cc(S(=O)(=O)N3CCCC(Nc4ncc(SCc5ncc(C(C)(C)C)o5)s4)C3)ccc21,1570,nM,5.804100348
CHEMBL4752238,C=CC(=O)Nc1ccc(O[C@@H]2CCC[C@@H](Nc3ncc(SCc4ncc(C(C)(C)C)o4)s3)C2)c(C(F)(F)F)c1,298,nM,6.525783736
CHEMBL4643754,C=CC(=O)Nc1ccc(C(=O)N2CCC[C@@H](Nc3ncc(SCC4CCOCC4)s3)C2)cc1,1000,nM,6
CHEMBL4797288,C=CC(=O)Nc1ccc(C(=O)N2CCC[C@@H](Nc3ncc(SCc4cncnc4)s3)C2)cc1,7280,nM,5.137868621
CHEMBL4758168,CN(C)C/C=C/C(=O)Nc1ccc(C(=O)N2CC[C@@H](Nc3ncc(SCc4ncc(C(C)(C)C)o4)s3)C2)cc1,54.5,nM,7.263603498
CHEMBL4777844,CN(C)C/C=C/C(=O)N1CCC(C(=O)Nc2ncc(SCc3ncc(C(C)(C)C)o3)s2)CC1,0.495,nM,9.305394801
CHEMBL4641226,C=CC(=O)N1CCC(C(=O)Nc2ncc(SCc3ncc(C(C)(C)C)o3)s2)CC1,3.16,nM,8.500312917
CHEMBL4753717,CN(C)CC/C=C/C(=O)Nc1ccc(C(=O)N2CCCC(C(=O)Nc3ncc(SCc4ncc(C(C)(C)C)o4)s3)C2)cc1,4.4,nM,8.356547324
CHEMBL4644893,C=CC(=O)Nc1ccc(C(=O)N2CCCC(C(=O)Nc3ncc(SCc4ncc(C(C)(C)C)o4)s3)C2)cc1,1.79,nM,8.747146969
CHEMBL4643057,C=CC(=O)Nc1cccc(C(=O)Nc2ncc(SCc3ncc(C(C)(C)C)o3)s2)c1,24.6,nM,7.609064893
CHEMBL4786429,CN(C)C/C=C/C(=O)Nc1cccc(C(=O)Nc2ncc(SCc3ncc(C(C)(C)C)o3)s2)c1,10.7,nM,7.970616222
CHEMBL4756353,CN(C)C/C=C/C(=O)Nc1ccc(C(=O)Nc2ncc(SCc3ncc(C(C)(C)C)o3)s2)cc1,8.9,nM,8.050609993
CHEMBL4797409,C=CC(=O)Nc1cccc(C(=O)N2CCCC(Nc3ncc(SCc4ncc(C(C)(C)C)o4)s3)C2)c1,198,nM,6.70333481
CHEMBL4752989,CN(C)C/C=C/C(=O)Nc1cccc(C(=O)N2CCCC(Nc3ncc(SCc4ncc(C(C)(C)C)o4)s3)C2)c1,177,nM,6.752026734
CHEMBL4761637,C=CC(=O)Nc1ccc(C(=O)Nc2cccc(C(=O)Nc3ncc(SCc4ncc(C(C)(C)C)o4)s3)c2)cc1,23.7,nM,7.625251654
CHEMBL4761001,CN(C)C/C=C/C(=O)Nc1ccc(C(=O)N2CCCC(Nc3ncc(SCc4ncc(C(C)(C)C)o4)s3)C2)cc1,65,nM,7.187086643
CHEMBL4744850,CN(C)C/C=C/C(=O)Nc1ccc(S(=O)(=O)N2CCCC(Nc3ncc(SCc4ncc(C(C)(C)C)o4)s3)C2)cc1,474,nM,6.324221658
CHEMBL4788136,C=CC(=O)Nc1ccc(C(=O)N2CC[C@@H](Nc3ncc(SCc4ncc(C(C)(C)C)o4)s3)C2)cc1,33,nM,7.48148606
CHEMBL4877117,Cn1cc(-n2cnc3c(NCc4nc5cc(Cl)c(Cl)cc5[nH]4)nc(N4CCOCC4)nc32)cn1,10000,nM,5
CHEMBL4850687,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(C(=O)CCl)CC4)cn3)nc2n(C2CCCC2)c1=O,1834,nM,5.736600669
CHEMBL4864688,O=C(CCCOc1ccc(CC(=O)Nc2cc(C3CCC3)[nH]n2)cc1)NCCCCNc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,530,nM,6.27572413
CHEMBL4846069,COc1ccc(CC(=O)Nc2cc(C3CCC3)[nH]n2)cc1,1080,nM,5.966576245
CHEMBL4855187,COc1ccc(F)cc1-c1ccnc2[nH]c(C3=CCC(C(=O)NS(C)(=O)=O)CC3)cc12,89,nM,7.050609993
CHEMBL4850143,CCOC(=O)NS(=O)(=O)N1CC=C(c2cc3c(-c4cc(F)ccc4OC)ccnc3[nH]2)CC1,25,nM,7.602059991
CHEMBL4872494,COc1ccc(F)cc1-c1ccnc2[nH]c(C3=CCC(NCC(=O)O)CC3)cc12,63,nM,7.200659451
CHEMBL4861217,COc1ccc(F)cc1-c1ccnc2[nH]c(C3=CCN([C@H]4CC[C@@H](C(=O)O)CC4)CC3)cc12,64,nM,7.193820026
CHEMBL4855780,COc1ccc(F)cc1-c1ccnc2[nH]c(C3=CCN([C@H]4CC[C@H](C(=O)O)CC4)CC3)cc12,83,nM,7.080921908
CHEMBL4851229,COc1ccc(F)cc1-c1c(F)cnc2[nH]c(C3=CCN([C@H]4CC[C@@H](C(=O)O)CC4)CC3)cc12,81,nM,7.091514981
CHEMBL4848653,COc1ccc(F)cc1-c1c(F)cnc2[nH]c(C3=CCN([C@H]4CC[C@@H](CC(=O)O)CC4)CC3)cc12,120,nM,6.920818754
CHEMBL4853678,COc1ccc(F)cc1-c1c(F)cnc2[nH]c(C3=CCN([C@H]4CC[C@H](CC(=O)O)CC4)CC3)cc12,100,nM,7
CHEMBL4878465,COc1ccc(F)cc1-c1ccnc2[nH]c(C3=CCC(N4CCC(C(=O)O)CC4)CC3)cc12,120,nM,6.920818754
CHEMBL4865444,COc1ccc(F)cc1-c1ccnc2[nH]c(C3=CCC(N4CCC(CC(=O)O)CC4)CC3)cc12,86,nM,7.065501549
CHEMBL4874984,COc1ccc(F)cc1-c1ccnc2[nH]c(C3=CCC(C4CCN(CC(=O)O)CC4)CC3)cc12,160,nM,6.795880017
CHEMBL4857987,COc1ccc(F)cc1-c1ccnc2[nH]c(C3=CCN(c4ccc(CC(=O)O)cc4)CC3)cc12,75,nM,7.124938737
CHEMBL4870276,COc1ccc(F)cc1-c1ccnc2[nH]c(C3=CCN(C4CCN(CC(=O)O)CC4)CC3)cc12,110,nM,6.958607315
CHEMBL4849746,COc1ccc(F)cc1-c1ccnc2[nH]c(C3=CCC(N4CCN(CC(=O)O)CC4)CC3)cc12,130,nM,6.886056648
CHEMBL4088216,CN1C(=O)[C@@H](N2CCc3cn(Cc4ccccc4)nc3C2=O)COc2ccccc21,1000,nM,6
CHEMBL4549667,CN1C(=O)[C@@H](N2CCc3c(nn(Cc4ccccc4)c3Br)C2=O)COc2ccccc21,1000,nM,6
CHEMBL4097778,CN1C(=O)[C@@H](N2CCc3cn(CC4CCS(=O)(=O)CC4)nc3C2=O)COc2ccccc21,1000,nM,6
CHEMBL5083646,COc1cc(/C=C2\S/C(=N/c3ccc(C)c(C)c3)NC2=O)ccc1OCc1ccc2ccccc2c1,10000,nM,5
CHEMBL5081341,COc1nc(C)nc2[nH]cc(-c3ccnc(N)c3)c12,4400,nM,5.356547324
CHEMBL5092245,COc1nc(C)nc2[nH]cc(-c3ccnc(C)c3)c12,10000,nM,5
CHEMBL5091510,Cc1nc(OCc2ccsc2)c2c(-c3ccnc(N)c3)c[nH]c2n1,1900,nM,5.721246399
CHEMBL5090159,Cc1nc(OCc2cc(C)on2)c2c(-c3ccnc(N)c3)c[nH]c2n1,10000,nM,5
CHEMBL5090676,Cc1nc(OCc2cncs2)c2c(-c3ccnc(N)c3)c[nH]c2n1,10000,nM,5
CHEMBL5081888,Cc1nc(OCc2ccccc2)c2c(-c3ccnc(N)c3)c[nH]c2n1,10000,nM,5
CHEMBL5092157,Cc1nc(NCc2ccccc2)c2c(-c3ccnc(N)c3)c[nH]c2n1,10000,nM,5
CHEMBL5082044,Cc1nc(NCc2cccs2)c2c(-c3ccnc(N)c3)c[nH]c2n1,10000,nM,5
CHEMBL5083159,Cc1nc(NCc2ccsc2)c2c(-c3ccnc(N)c3)c[nH]c2n1,10000,nM,5
CHEMBL5092828,Cc1nc(NCc2ccoc2)c2c(-c3ccnc(N)c3)c[nH]c2n1,10000,nM,5
CHEMBL5093650,Cc1nc(NCc2c(F)cccc2F)c2c(-c3ccnc(N)c3)c[nH]c2n1,10000,nM,5
CHEMBL5073598,Cc1nc(NCc2c(F)cccc2F)c2c(-c3ccnc(N)n3)c[nH]c2n1,10000,nM,5
CHEMBL5088687,Cc1nc(NCc2ncccc2F)c2c(-c3ccnc(N)c3)c[nH]c2n1,10000,nM,5
CHEMBL5078833,Cc1nc(-c2ccc3c(c2)OCO3)c2c(-c3ccnc(N)c3)c[nH]c2n1,10000,nM,5
CHEMBL4589249,COc1cc(F)ccc1-c1cc(Nc2cc(C[S@](C)(=N)=O)ccn2)ncc1F,6,nM,8.22184875
CHEMBL5092362,Nc1cc(-c2ccc3occc3c2)cc(N)n1,41,nM,7.387216143
CHEMBL5094822,Cc1cc2cc(-c3cc(N)nc(N)c3)ccc2o1,10000,nM,5
CHEMBL5090552,Nc1cc(-c2ccc3oc(Cl)cc3c2)cc(N)n1,5430,nM,5.26520017
CHEMBL5088553,Cc1nc2ccc(-c3cc(N)nc(N)c3)nc2n1C,1257,nM,5.900664722
CHEMBL5082456,CCCCn1c(C)nc2ccc(-c3cc(N)nc(N)c3)nc21,1244,nM,5.90517962
CHEMBL5092736,CCCCn1c(CC)nc2ccc(-c3cc(N)nc(N)c3)nc21,10000,nM,5
CHEMBL5091644,CCCCc1nc2ccc(-c3cc(N)nc(N)c3)nc2n1CCCC,3000,nM,5.522878745
CHEMBL5094409,Cc1nc2ccc(-c3cc(N)nc(N)c3)nc2n1C(C)(C)C,1837,nM,5.735890844
CHEMBL4460561,Cc1nc2ccc(-c3cc(N)nc(N)c3)nc2n1C1CC1,2149,nM,5.667763585
CHEMBL5084504,Cc1nc2ccc(-c3cc(N)nc(N)c3)nc2n1C1CCCC1,314,nM,6.503070352
CHEMBL5089294,COCCCn1c(C)nc2ccc(-c3cc(N)nc(N)c3)nc21,3027,nM,5.518987579
CHEMBL5072926,Cc1nc2ccc(-c3cc(N)nc(N)c3)nc2n1CCC1CCCCC1,470,nM,6.327902142
CHEMBL5073581,Cc1nc2ccc(-c3cc(N)nc(N)c3)nc2n1Cc1ccc(F)cc1,4575,nM,5.339608902
CHEMBL5073976,Cc1nc2ccc(-c3cc(N)nc(N)c3)nc2n1CCc1ccco1,1952,nM,5.709520187
CHEMBL5088511,Cc1nc2ccc(-c3cc(N)nc(N)c3)nc2n1CCOc1ccccc1,1019,nM,5.991825816
CHEMBL5077927,Cc1nc2ccc(-c3cc(N)nc(N)c3)nc2n1CC(F)F,5692,nM,5.244735109
CHEMBL5070553,Cc1nc2ccc(-c3cc(N)nc(N)c3)nc2n1CC(F)(F)F,5700,nM,5.244125144
CHEMBL5080497,Cc1nc2ccc(-c3cc(N)nc(N)c3)nc2n1CCCC(F)(F)F,1407,nM,5.851705903
CHEMBL5073869,Cc1oc2ccc(-c3cc(N)nc(N)c3)cc2c1C,8835,nM,5.053793446
CHEMBL4575900,Cc1nc2ccc(-c3cc(N)nc(N)c3)nc2n1C[C@@H](C)Oc1ccccc1,3000,nM,5.522878745
CHEMBL5071425,Cc1nc2ccc(-c3cc(N)nc(N)c3)nc2n1C[C@H](C)Oc1ccccc1,3000,nM,5.522878745
CHEMBL5077422,Cc1nc2ccc(-c3cc(N)nc(N)c3)nc2n1CCOc1ccccn1,881,nM,6.055024092
CHEMBL5092833,Cc1nc2ccc(-c3cc(N)nc(N)c3)nc2n1C[C@@H](C)Oc1ccccn1,3000,nM,5.522878745
CHEMBL5079873,Cc1nc2ccc(-c3cc(N)nc(N)c3)nc2n1C[C@H](C)Oc1ccccn1,3000,nM,5.522878745
CHEMBL5089171,Cc1nc2ccc(-c3cc(N)nc(N)c3)nc2n1CCOc1cccc(Br)n1,289,nM,6.539102157
CHEMBL5093661,Cc1nc2ccc(-c3cc(N)nc(N)c3)nc2n1CCOc1cccc(Cl)n1,222,nM,6.653647026
CHEMBL5084166,Cc1nc2ccc(-c3cc(N)nc(N)c3)nc2n1C[C@@H](C)Oc1cccc(Br)n1,467,nM,6.330683119
CHEMBL5170195,COc1cc(F)ccc1-c1ccnc2[nH]c(-c3ccc(CN4CCOCC4)cc3)cc12,3,nM,8.522878745
CHEMBL5191333,COc1cc(F)ccc1-c1ccnc2[nH]c(C3CCC(NC(C)=O)C3)nc12,47,nM,7.327902142
CHEMBL5192139,COc1cc(F)ccc1-c1ccnc2[nH]c(C3CCNCC3)nc12,57,nM,7.244125144
CHEMBL5173041,COc1cc(C(=O)N2CCCC2)ccc1-c1ccnc2[nH]c(-c3ccc(CN4CCOCC4)cc3)nc12,9,nM,8.045757491
CHEMBL5188442,COc1cc(F)ccc1-c1ccnc2[nH]c(-c3ccc(CN4CCOCC4)cc3)nc12,19,nM,7.721246399
CHEMBL5201044,O=C(c1ccc(-c2ccnc3[nH]c(-c4ccc(CN5CCOCC5)cc4)nc23)cc1)N1CCCC1,34,nM,7.468521083
CHEMBL5170524,COc1cc(C(=O)N2CCCC2)ccc1-c1ccnc2[nH]c(C3CCNCC3)cc12,3,nM,8.522878745
CHEMBL5197170,CC(C)n1cc(-c2ccnc3[nH]c(C4CCN(CC(=O)N5CCCCC5)CC4)cc23)ccc1=O,3,nM,8.522878745
CHEMBL5198038,CC(C)n1cc(-c2ccnc3[nH]c(C4CCN(CC(=O)N(C)C)CC4)cc23)ccc1=O,3,nM,8.522878745
CHEMBL5207871,CC(C)n1cc(-c2ccnc3[nH]c(C4CCN(CC(=O)N5CCCC5)CC4)cc23)ccc1=O,3,nM,8.522878745
CHEMBL5207813,CN(C)C(=O)CN1CCC(c2cc3c(-c4ccc(=O)n(C)c4)ccnc3[nH]2)CC1,10,nM,8
CHEMBL5209369,COc1cc(F)ccc1-c1ccnc2[nH]c([C@H]3CC[C@H](NC(C)=O)CC3)cc12,100,nM,7
CHEMBL5187219,COc1cc(F)ccc1-c1ccnc2[nH]c(C3CCOCC3)cc12,400,nM,6.397940009
CHEMBL5199352,COc1cc(C(=O)N2CCCC2)ccc1-c1ccnc2[nH]c(C3CCOCC3)cc12,57,nM,7.244125144
CHEMBL5173492,COc1cc(F)ccc1-c1ccnc2[nH]c(C3CCN(C(C)=O)CC3)cc12,84,nM,7.075720714
CHEMBL5207146,COc1cc(C(=O)N2CCCC2)ccc1-c1ccnc2[nH]c(C3CCN(C(C)=O)CC3)cc12,11,nM,7.958607315
CHEMBL5180640,COc1cc(F)ccc1-c1ccnc2[nH]c(C3CCN(CCO)CC3)cc12,3,nM,8.522878745
CHEMBL5192311,COc1cc(C(=O)N2CCCC2)ccc1-c1ccnc2[nH]c(C3CCN(CCO)CC3)cc12,4,nM,8.397940009
CHEMBL5195947,COc1cc(F)ccc1-c1ccnc2[nH]c(C3CCN(CC(=O)N(C)C)CC3)cc12,6,nM,8.22184875
CHEMBL5181709,Cc1nc2ccc(-c3ccnc4[nH]c(C5CCN(CC(=O)N(C)C)CC5)cc34)cc2n1C(C)C,3,nM,8.522878745
CHEMBL5175957,COc1cc(=O)n(C)cc1-c1ccnc2[nH]c(C3CCN(CC(=O)N(C)C)CC3)cc12,30000,nM,4.522878745
CHEMBL5176464,CCn1cc(-c2ccnc3[nH]c(C4CCN(CC(=O)N(C)C)CC4)cc23)ccc1=O,330,nM,6.48148606
CHEMBL5203694,CC(C)Cn1cc(-c2ccnc3[nH]c(C4CCN(CC(=O)N(C)C)CC4)cc23)ccc1=O,260,nM,6.585026652
CHEMBL5171361,COCCn1cc(-c2ccnc3[nH]c(C4CCN(CC(=O)N(C)C)CC4)cc23)ccc1=O,130,nM,6.886056648
CHEMBL5198372,CSCCn1cc(-c2ccnc3[nH]c(C4CCN(CC(=O)N(C)C)CC4)cc23)ccc1=O,11,nM,7.958607315
CHEMBL5192909,CN(C)C(=O)CN1CCC(c2cc3c(-c4ccc(=O)n(C5CCOCC5)c4)ccnc3[nH]2)CC1,1200,nM,5.920818754
CHEMBL5204939,CN(C)C(=O)CN1CCC(c2cc3c(-c4ccc(=O)n(CC5CCOCC5)c4)ccnc3[nH]2)CC1,4000,nM,5.397940009
CHEMBL5198594,CN(C)C(=O)CN1CCC(c2cc3c(-c4ccc(=O)n(CCC5CCOCC5)c4)ccnc3[nH]2)CC1,4500,nM,5.346787486
CHEMBL5169733,CN(C)C(=O)CN1CCC(c2cc3c(-c4ccc(=O)n(C5CCC5)c4)ccnc3[nH]2)CC1,70,nM,7.15490196
CHEMBL5204473,CC(C)n1nc(-c2ccnc3[nH]c(C4CCN(CC(=O)N(C)C)CC4)cc23)ccc1=O,8,nM,8.096910013
CHEMBL5179773,CC(C)n1cc(-c2ccnc3[nH]c(C4CCN(CC(=O)N(C)C)CC4)cc23)cnc1=O,4,nM,8.397940009
CHEMBL5177440,CNC(=O)CN1CCC(c2cc3c(-c4ccc(=O)n(C(C)C)c4)ccnc3[nH]2)CC1,10,nM,8
CHEMBL5192022,CC(C)n1cc(-c2ccnc3[nH]c(C4CCN(Cc5cccs5)CC4)cc23)ccc1=O,14,nM,7.853871964
CHEMBL5200778,CC(C)n1cc(-c2ccnc3[nH]c(C4CCN(CC(F)F)CC4)cc23)ccc1=O,160,nM,6.795880017
CHEMBL5181511,CC(=O)N1CCC(c2cc3c(-c4ccc(=O)n(C(C)C)c4)ccnc3[nH]2)CC1,39,nM,7.408935393
CHEMBL5191725,CC(C)n1cc(-c2ccnc3[nH]c(C4CCNCC4)cc23)ccc1=O,3,nM,8.522878745
CHEMBL5188909,CC(C)n1cnc2c(NCc3nc4ccc(F)c(F)c4[nH]3)nc(N3CCCC[C@H]3CCO)nc21,9090,nM,5.041436117
CHEMBL5193291,Cn1cc(-c2ccc(N(C(=O)NCc3ccccc3)C3CCC(Nc4ccc(C#N)cn4)CC3)cc2)ccc1=O,16000,nM,4.795880017
CHEMBL5169987,Fc1ccc(N2CCCCC2)c(NC(=S)c2ccncc2)c1,5800,nM,5.236572006
CHEMBL3263773,COc1ccccc1-c1cc(Nc2cccc(CS(N)(=O)=O)c2)ncn1,44,nM,7.356547324
CHEMBL3656841,COC[C@@H](C)N[C@H]1CC[C@H](Nc2cc(-c3cccc(NCC4(C#N)CCOCC4)n3)c(Cl)cn2)CC1,0.5,nM,9.301029996
CHEMBL5202522,Nc1nc(N[C@H]2CC3CCC2C3)sc1C(=O)c1ccccc1[N+](=O)[O-],5,nM,8.301029996
CHEMBL5190816,CN(C)C(=O)c1cc2cnc(Nc3ccc(-c4csc5c(=O)cc(N6CCOCC6)oc45)cc3)nc2n1C1CCCC1,2,nM,8.698970004
CHEMBL3545083,COCCN1CCN(Cc2ccc(-c3n[nH]c4c3C(=O)c3c(NC(=O)NN5CCOCC5)cccc3-4)cc2)CC1,1,nM,9
CHEMBL5171657,CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(C3CCCC[C@H]3CCO)nc12,4,nM,8.397940009
CHEMBL5199065,CCC(CC)c1cc(N[C@H]2CC[C@H](N)C2)n2nccc2n1,6,nM,8.22184875
CHEMBL16171,COc1c(O)cc(O)c2c(=O)cc(-c3ccccc3)oc12,190,nM,6.721246399
CHEMBL4530229,O=C1CCC(N2C(=O)c3cccc(NC(=O)CCCCCCCn4cc(COc5c(O)cc(O)c6c(=O)cc(-c7ccccc7)oc56)nn4)c3C2=O)C(=O)N1,523,nM,6.281498311
CHEMBL5287796,COc1cc(O)c2c(=O)cc(-c3ccc(N4CCN(C)CC4)cc3)oc2c1N1CCNCC1,30,nM,7.522878745
CHEMBL133342,CC[C@@H](CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1,230,nM,6.638272164
CHEMBL4754493,Cn1ncc(-c2nc(N[C@H]3CC[C@H](N)CC3)ncc2Cl)c1CC1CC1,4,nM,8.397940009
CHEMBL5285499,CCCc1cc(N[C@@H]2CC[C@@H](N)C2)n2nccc2n1,50,nM,7.301029996
CHEMBL5287103,O=C1N=NC(=O)/C(=C/Nc2ccc(-c3nc4ncccc4[nH]3)cc2)C(=O)N1,500,nM,6.301029996
CHEMBL488436,Cc1ncc(-c2ccnc(Nc3ccc(S(C)(=O)=O)cc3)n2)n1C(C)C,20,nM,7.698970004
CHEMBL5273925,CC(C)(C)c1coc(CSc2cnc(NC(=O)C3CCNCC3)s2)n1,4,nM,8.397940009
CHEMBL3991935,CN1CC[C@@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@@H]1CO,20,nM,7.698970004
CHEMBL3904602,CC(C)N1CCN(c2ccc(Nc3ncc4cc5n(c4n3)C3(CCCCC3)CNC5=O)nc2)CC1,28,nM,7.552841969
CHEMBL5275774,O=C1N=NC(=O)/C(=C\Nc2ccc(-c3nc4ncccc4[nH]3)cc2)C(=O)N1,500,nM,6.301029996
CHEMBL269538,COc1ccc2c(c1)[nH]c1c(C)nccc12,720,nM,6.142667504
CHEMBL5288241,C=CC(=O)Nc1ccc(C(=O)Nc2n[nH]c3ccc(-c4cncc(NC[C@@H](O)c5ccccc5)c4)cc23)cc1,526,nM,6.279014256
CHEMBL4560679,COc1cc(F)ccc1-c1ncnc(Nc2cccc(C[S@@](C)(=N)=O)c2)n1,6,nM,8.22184875
CHEMBL5266005,CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCC[C@@H]3CCO)nc12,4,nM,8.397940009
CHEMBL3940387,CC(C)c1c2cc(-c3ccnc(N[C@H]4CC[C@H](NC5CCOCC5)CC4)n3)ccc2nn1C,11,nM,7.958607315
CHEMBL5277376,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(C/C=C/C(F)(F)F)CC4)cn3)nc2n(C2CCCC2)c1=O,1000,nM,6
CHEMBL4860767,C=CC(=O)N1CCN(c2ccc(Nc3ncc4c(C)c(C(C)=O)c(=O)n(C5CCCC5)c4n3)nc2)CC1,1000,nM,6
CHEMBL5277470,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCN(C(=O)/C(C#N)=C/c5ccccc5)CC4)cn3)nc2n(C2CCCC2)c1=O,1000,nM,6
